layer,head,ac_answer_logprob_diff_mean,ac_primary_lp_mean,ac_alt_lp_mean,ac_kl_div_mean,ac_normalized_mean,ac_ie_mean,ac_ie_median,ca_answer_logprob_diff_mean,ca_primary_lp_mean,ca_alt_lp_mean,ca_kl_div_mean,ca_normalized_mean,ca_ie_mean,ca_ie_median,aa_ie_mean,aa_ie_median,cc_ie_mean,cc_ie_median,ac_answer_logprob_diff_median,ca_answer_logprob_diff_median,bidirectional_ie_mean,bidirectional_ie_median,p_ac_ie_gt_zero,p_ca_ie_lt_zero,p_bidirectional_ie_gt_zero,bidirectional_ie_bootstrap_ci_2_5,bidirectional_ie_bootstrap_ci_97_5,bootstrap_resamples
5,19,-0.007330322265625,-1.4626627604166667,-1.4553324381510417,0.0037068827175087134,-0.005074460470042687,-0.011952718098958334,-0.01171875,2.81287841796875,-0.8762003580729166,-3.689078776041667,0.001214492121912731,0.009084115291285366,-0.019685872395833335,-0.023193359375,-0.0027791341145833332,0.0,-0.0046122233072916664,-0.000213623046875,0.5,2.669921875,0.007733154296875,0.0107421875,0.4666666666666667,0.7333333333333333,0.6666666666666666,-0.022108154296874998,0.03374486287434892,5000
5,20,0.00858154296875,-1.4520182291666666,-1.4605997721354167,0.0011742922680372406,-0.0001128311538628575,0.003959147135416666,-0.0009765625,2.8251912434895834,-0.8712443033854167,-3.696435546875,0.0008126580476750528,0.001500461769216889,-0.007373046875,-0.0078125,-0.0037027994791666665,-0.005859375,-0.000701904296875,0.0,0.53125,2.6875,0.011332194010416666,0.015625,0.4666666666666667,0.6666666666666666,0.6666666666666666,-0.006365254720052083,0.0279590861002604,5000
5,21,-0.002301025390625,-1.4624674479166666,-1.4601664225260416,0.0013920258332225852,-0.004489037501068022,-0.0069234212239583336,0.0,2.8295166015625,-0.8735026041666667,-3.703019205729167,0.0007148256659596081,0.004890048220040309,-0.003047688802083333,-0.00537109375,-0.009834798177083333,-0.0135498046875,-0.005238850911458333,-9.1552734375e-05,0.50390625,2.6640625,-0.003875732421875,0.0042724609375,0.4666666666666667,0.6666666666666666,0.6,-0.021066182454427082,0.012515258789062485,5000
5,22,0.00384521484375,-1.4594075520833334,-1.4632527669270834,0.0013545589569997419,-0.003068783385542615,-0.0007771809895833333,0.0009765625,2.8212320963541666,-0.8708414713541667,-3.6920735677083334,0.0005996424377283914,0.0060316912374105865,-0.011332194010416666,-0.0078125,-0.0043294270833333336,-0.006591796875,-0.006331380208333333,-0.0078125,0.51953125,2.6484375,0.010555013020833334,0.01348876953125,0.5333333333333333,0.7333333333333333,0.6666666666666666,0.00014994303385416688,0.02111857096354166,5000
5,23,0.004689534505208333,-1.4587890625,-1.4634785970052084,0.0014130833303653471,-0.004885808163674497,6.7138671875e-05,0.00146484375,2.827225748697917,-0.8716349283854167,-3.698860677083333,0.0006148717749707215,0.0024291736483786483,-0.005338541666666667,-0.010986328125,-0.0073974609375,-0.00390625,-0.00362548828125,-0.00390625,0.51171875,2.6484375,0.0054056803385416664,0.0107421875,0.5333333333333333,0.6666666666666666,0.6,-0.009466807047526041,0.019761301676432287,5000
5,24,0.00302734375,-1.4575846354166666,-1.4606119791666667,0.0014531430260638564,-0.003066843788747846,-0.0015950520833333333,-0.0001220703125,2.82510986328125,-0.8733601888020833,-3.698470052083333,0.0007241465939789427,0.00513173749230142,-0.007454427083333334,-0.0078125,-0.011002604166666667,-0.01171875,-0.0008626302083333333,-0.0078125,0.49609375,2.6640625,0.005859375,0.009765625,0.4,0.6,0.7333333333333333,-0.007568359375,0.019670613606770818,5000
5,25,0.0004923502604166667,-1.4587239583333333,-1.45921630859375,0.0014397833621703864,-0.0028199896757487835,-0.004130045572916667,-0.001953125,2.82938232421875,-0.8715779622395833,-3.7009602864583333,0.0006527917537182752,-0.0010662351628685411,-0.0031819661458333333,-0.000244140625,-0.01181640625,-0.014404296875,-0.004486083984375,-0.00390625,0.50390625,2.6640625,-0.0009480794270833333,0.001953125,0.4,0.5333333333333333,0.5333333333333333,-0.017701009114583333,0.015166117350260404,5000
5,26,0.0023274739583333333,-1.4585286458333333,-1.4608561197916667,0.0015992739296831783,-9.490494627638068e-05,-0.002294921875,-0.00732421875,2.825362141927083,-0.87193603515625,-3.6972981770833333,0.0005876219891510664,0.00701683115445349,-0.0072021484375,0.0,-0.0017333984375,-0.005859375,-0.000738525390625,0.0,0.5078125,2.6640625,0.0049072265625,0.0078125,0.4,0.4666666666666667,0.5333333333333333,-0.011678873697916667,0.020988362630208326,5000
5,27,3.865559895833333e-05,-1.45771484375,-1.4577534993489583,0.0013345641438500782,-0.0052478664438376935,-0.004583740234375,-0.001953125,2.82611083984375,-0.8719278971354166,-3.6980387369791665,0.0005660345561486064,0.005923156821945333,-0.006453450520833333,-0.0078125,-0.0087890625,-0.0078125,-0.005167643229166667,0.0,0.51171875,2.6484375,0.0018697102864583333,0.01171875,0.4666666666666667,0.6,0.6,-0.018672993977864583,0.01827479044596353,5000
5,28,-0.00294189453125,-1.46396484375,-1.46102294921875,0.0019191239497143222,-0.008467876834377313,-0.0075642903645833336,-0.0107421875,2.8261759440104166,-0.8695515950520833,-3.6957275390625,0.0007316925153411449,0.0034556949036021736,-0.006388346354166667,-0.0078125,-0.008308919270833333,-0.009765625,-0.0029744466145833334,0.0,0.515625,2.6484375,-0.0011759440104166666,-0.00390625,0.4,0.7333333333333333,0.4,-0.014363810221354167,0.012182718912760414,5000
