ABBR,layer,head,patched_logit_difference,indirect_effect,normalized_restoration,c_to_b_patched_logit_difference,c_to_b_indirect_effect,c_to_b_normalized_restoration,indirect_effect_difference_a_minus_c,count,c_to_b_count
PIP,11,3,2.885546875,-0.001171875,-0.0004919431728332664,2.887890625,0.001171875,-0.0008289067331056282,-0.00234375,5,5
PIP,11,4,2.89296875,0.00625,0.0002637825623308519,2.896484375,0.009765625,-0.003111623224010765,-0.0035156249999999997,5,5
PIP,11,5,2.89765625,0.0109375,0.0061570427073867375,2.9,0.01328125,-0.004180852372865206,-0.0023437500000000003,5,5
PIP,11,6,2.89296875,0.00625,0.0019384025629897894,2.886328125,-0.000390625,2.1727175890141547e-05,0.006640625000000001,5,5
PIP,11,7,2.896484375,0.009765625,0.004558808482595662,2.884765625,-0.001953125,0.0005990153026480852,0.01171875,5,5
PIP,11,8,2.8921875,0.00546875,0.0017509361858417435,2.883984375,-0.002734375,0.0007568310102675834,0.008203124999999999,5,5
PIP,11,9,2.881640625,-0.005078125,-0.007084890929869926,2.8953125,0.00859375,-0.002459931351495374,-0.013671875,5,5
PIP,11,10,2.89140625,0.0046875,-0.0006662770666634891,2.895703125,0.008984375,-0.0034909521301608867,-0.0042968749999999995,5,5
PIP,11,11,2.891015625,0.004296875,-0.0015127605418577556,2.897265625,0.010546875,-0.004032537773902714,-0.00625,5,5
PIP,11,12,2.885546875,-0.001171875,-0.00464817071402978,2.893359375,0.006640625,-0.0023956839732568345,-0.0078125,5,5
PIP,11,13,2.89140625,0.0046875,0.0031153354345348624,2.8890625,0.00234375,-0.0011527314188288702,0.00234375,5,5
PIP,11,14,2.8875,0.00078125,-0.0028114233906858946,2.88359375,-0.003125,0.0007246322937189449,0.00390625,5,5
PIP,11,15,2.878515625,-0.008203125,-0.010565456949878546,2.891015625,0.004296875,-0.0013798295259483848,-0.0125,5,5
PIP,11,16,2.891015625,0.004296875,0.000192755066668655,2.88203125,-0.0046875,0.001560670326049872,0.008984375,5,5
PIP,11,17,2.884375,-0.00234375,-0.005670317221695878,2.884765625,-0.001953125,8.442671508629914e-05,-0.0003906249999999999,5,5
PIP,11,18,2.886328125,-0.000390625,-0.004118842663586778,2.89140625,0.0046875,-0.0019562972031432757,-0.005078125,5,5
PIP,11,19,2.894921875,0.008203125,0.0052545380984345465,2.88515625,-0.0015625,-3.4321283080859195e-05,0.009765625,5,5
PIP,11,20,2.890234375,0.003515625,-0.00021772301007042804,2.89765625,0.0109375,-0.0035229745757026864,-0.007421875,5,5
PIP,11,21,2.900390625,0.013671875,0.007831994789092573,2.896875,0.01015625,-0.0031613511289995053,0.0035156249999999997,5,5
PIP,11,22,2.891015625,0.004296875,0.0031243405802746597,2.88203125,-0.0046875,0.0010507781224332214,0.008984375,5,5
PIP,11,23,2.886328125,-0.000390625,-0.0038896598083409477,2.89609375,0.009375,-0.0029894254849188963,-0.009765625,5,5
PIP,11,24,2.907421875,0.020703125,0.015175495936235022,2.8828125,-0.00390625,0.0007266383359906875,0.024609375,5,5
PIP,11,25,2.891796875,0.005078125,-0.0005756944413809445,2.88984375,0.003125,-0.0011765853616285521,0.001953125,5,5
PIP,11,26,2.88828125,0.0015625,0.0008258585507344574,2.905859375,0.019140625,-0.0062963631402319226,-0.017578125,5,5
PIP,11,27,2.884375,-0.00234375,-0.006001774279641288,2.88515625,-0.0015625,0.00020407149381125467,-0.0007812499999999998,5,5
PIP,11,28,2.890234375,0.003515625,-0.0005588257434378357,2.882421875,-0.004296875,0.00103192175960063,0.0078125,5,5
PIP,11,29,2.888671875,0.001953125,-0.0020603597823196105,2.887890625,0.001171875,-0.0008726943631001541,0.00078125,5,5
PIP,11,30,2.894921875,0.008203125,0.004273857792462069,2.883984375,-0.002734375,0.0003461585264549143,0.0109375,5,5
PIP,11,31,2.892578125,0.005859375,0.0023567733400946017,2.88828125,0.0015625,-0.0009089688216347645,0.004296875,5,5
PIP,12,0,2.887890625,0.001171875,-0.0037380488682647235,2.8984375,0.01171875,-0.003911032734967134,-0.010546875,5,5
PIP,12,1,2.890234375,0.003515625,-0.00046865479583295123,2.894921875,0.008203125,-0.0025902447265113687,-0.004687500000000001,5,5
PIP,12,2,2.89296875,0.00625,0.004250272527509265,2.888671875,0.001953125,-0.0010273434931625427,0.004296875,5,5
PIP,12,3,2.8890625,0.00234375,0.001109797002070345,2.892578125,0.005859375,-0.0016163149694357732,-0.003515625,5,5
PIP,12,4,2.898046875,0.011328125,0.0067182534173462205,2.890234375,0.003515625,-0.001187004035469058,0.0078125,5,5
PIP,12,5,2.893359375,0.006640625,0.0035947299492302505,2.89140625,0.0046875,-0.0012942186665593689,0.001953125,5,5
PIP,12,6,2.889453125,0.002734375,-0.000241113148384213,2.903515625,0.016796875,-0.005105851137918063,-0.014062499999999999,5,5
PIP,12,7,2.88828125,0.0015625,-0.0013342083695357713,2.890234375,0.003515625,-0.000948947216342237,-0.001953125,5,5
PIP,12,8,2.881640625,-0.005078125,-0.008642417892894931,2.89375,0.00703125,-0.0028422949578388213,-0.012109375,5,5
PIP,12,9,2.898046875,0.011328125,0.006093964529584302,2.88671875,0.0,-8.276090337746757e-05,0.011328125,5,5
PIP,12,10,2.89453125,0.0078125,0.0016860898517800454,2.883984375,-0.002734375,0.0006107264615580418,0.010546875,5,5
PIP,12,11,2.892578125,0.005859375,0.0007992463770695984,2.887890625,0.001171875,-0.0010369375170626743,0.0046875,5,5
PIP,12,12,2.890625,0.00390625,0.0008325499305954504,2.88359375,-0.003125,0.0005119163509630485,0.00703125,5,5
PIP,12,13,2.88671875,0.0,-0.0026970703797572363,2.891796875,0.005078125,-0.0019076396701681233,-0.005078125,5,5
PIP,12,14,2.893359375,0.006640625,0.003115284245783434,2.88828125,0.0015625,-0.0011021441745767194,0.005078124999999999,5,5
PIP,12,15,2.89375,0.00703125,0.0032962077581611808,2.88671875,0.0,-0.00024050991190193802,0.00703125,5,5
PIP,12,16,2.894921875,0.008203125,0.0051213283193053405,2.893359375,0.006640625,-0.0024060610054256345,0.0015625000000000005,5,5
PIP,12,17,2.89140625,0.0046875,0.0018148714443650214,2.899609375,0.012890625,-0.003747039503455147,-0.008203124999999999,5,5
PIP,12,18,2.89375,0.00703125,0.0042473403966309655,2.894140625,0.007421875,-0.0024072493501056725,-0.0003906249999999995,5,5
PIP,12,19,2.884375,-0.00234375,-0.005951645617254656,2.886328125,-0.000390625,-0.0002700931693659562,-0.001953125,5,5
PIP,12,20,2.901953125,0.015234375,0.00944104530691085,2.889453125,0.002734375,-0.0011854145547549708,0.0125,5,5
PIP,12,21,2.887109375,0.000390625,-0.0010078196873232518,2.89375,0.00703125,-0.00187574374288801,-0.006640625,5,5
PIP,12,22,2.884765625,-0.001953125,-0.0021330644933273335,2.890234375,0.003515625,-0.0013390723957698637,-0.00546875,5,5
PIP,12,23,2.8921875,0.00546875,0.0023285817513839695,2.89375,0.00703125,-0.002438484587001484,-0.0015625000000000005,5,5
PIP,12,24,2.8859375,-0.00078125,-0.004266314107347978,2.8984375,0.01171875,-0.0037416600512534385,-0.0125,5,5
PIP,12,25,2.88828125,0.0015625,0.0009685149176329247,2.891015625,0.004296875,-0.001448188928742503,-0.0027343750000000003,5,5
PIP,12,26,2.896484375,0.009765625,0.004967045530700691,2.887109375,0.000390625,0.00019365281997074917,0.009375,5,5
PIP,12,27,2.894140625,0.007421875,0.0023920501824644404,2.892578125,0.005859375,-0.0018630316630308418,0.0015624999999999997,5,5
PIP,12,28,2.896484375,0.009765625,0.005180780582012783,2.886328125,-0.000390625,0.0004970385420756827,0.01015625,5,5
PIP,12,29,2.898828125,0.012109375,0.006353427650164105,2.894140625,0.007421875,-0.001888919457496936,0.004687500000000001,5,5
PIP,12,30,2.88515625,-0.0015625,-0.005571235091730927,2.8984375,0.01171875,-0.003599996532516102,-0.01328125,5,5
PIP,12,31,2.9,0.01328125,0.007385060714161619,2.8953125,0.00859375,-0.002751350560717421,0.004687499999999999,5,5
PIP,13,0,2.882421875,-0.004296875,-0.006112515001940837,2.882421875,-0.004296875,0.0013759188298229658,0.0,5,5
PIP,13,1,2.897265625,0.010546875,0.005255687291640132,2.879296875,-0.007421875,0.0016595930502092172,0.01796875,5,5
PIP,13,2,2.898046875,0.011328125,0.00723901016440979,2.88828125,0.0015625,-0.0009124463719541443,0.009765625,5,5
PIP,13,3,2.88984375,0.003125,-0.0002574180330387907,2.901171875,0.014453125,-0.0041714137629259105,-0.011328125000000001,5,5
PIP,13,4,2.890625,0.00390625,0.000496349594484334,2.893359375,0.006640625,-0.0019934491784362506,-0.002734375,5,5
PIP,13,5,2.891015625,0.004296875,0.00011756207308870719,2.895703125,0.008984375,-0.0030034701706909504,-0.004687499999999999,5,5
PIP,13,6,2.888671875,0.001953125,-0.0030761799762540516,2.886328125,-0.000390625,-0.00024959445900128664,0.00234375,5,5
PIP,13,7,2.894140625,0.007421875,0.0033422939100785144,2.889453125,0.002734375,-0.0008901166591794941,0.0046875,5,5
PIP,13,8,2.88984375,0.003125,-0.00037408118932607604,2.901171875,0.014453125,-0.004505186607809532,-0.011328125000000001,5,5
PIP,13,9,2.893359375,0.006640625,0.0030240144792703654,2.893359375,0.006640625,-0.001758474132696857,0.0,5,5
PIP,13,10,2.884375,-0.00234375,-0.0025907430625884673,2.890234375,0.003515625,-0.0011760800852050881,-0.005859375,5,5
PIP,13,11,2.894140625,0.007421875,0.0034708903819701776,2.89453125,0.0078125,-0.002795265867698412,-0.00039062500000000035,5,5
PIP,13,12,2.891015625,0.004296875,-0.0007450563472698199,2.878125,-0.00859375,0.002147183350445888,0.012890625000000001,5,5
PIP,13,13,2.8984375,0.01171875,0.008239154442689037,2.876171875,-0.010546875,0.002900096784659683,0.022265625,5,5
PIP,13,14,2.883203125,-0.003515625,-0.005389812921775502,2.893359375,0.006640625,-0.0021767666079099057,-0.01015625,5,5
PIP,13,15,2.894140625,0.007421875,0.003961080579747175,2.893359375,0.006640625,-0.0020439419141987042,0.0007812499999999998,5,5
PIP,13,16,2.903515625,0.016796875,0.010645673175371947,2.88984375,0.003125,-0.0013894097175714813,0.013671875,5,5
PIP,13,17,2.892578125,0.005859375,0.0024595465408654006,2.8875,0.00078125,-0.0008042933186343297,0.005078125,5,5
PIP,13,18,2.896484375,0.009765625,0.004462036497989338,2.89140625,0.0046875,-0.0018937712554029068,0.005078125,5,5
PIP,13,19,2.8859375,-0.00078125,-0.0040680268599696204,2.9,0.01328125,-0.004624595296360988,-0.0140625,5,5
PIP,13,20,2.886328125,-0.000390625,-0.003992433009111747,2.886328125,-0.000390625,-0.00015260564649625897,0.0,5,5
PIP,13,21,2.887109375,0.000390625,-0.002233889592402846,2.89140625,0.0046875,-0.0016571442302317188,-0.0042968749999999995,5,5
PIP,13,22,2.897265625,0.010546875,0.005679672054097378,2.88828125,0.0015625,-0.0005025915857331811,0.008984375000000001,5,5
PIP,13,23,2.89765625,0.0109375,0.008114418981093538,2.889453125,0.002734375,-0.0006538048071478951,0.008203124999999999,5,5
PIP,13,24,2.902734375,0.016015625,0.010286082700947045,2.89609375,0.009375,-0.0032908537587724605,0.006640624999999999,5,5
PIP,13,25,2.893359375,0.006640625,0.0024052278096017036,2.88515625,-0.0015625,0.000556360470964555,0.008203125,5,5
PIP,13,26,2.888671875,0.001953125,-3.330355352585239e-05,2.884765625,-0.001953125,0.00036088208010622155,0.00390625,5,5
PIP,13,27,2.889453125,0.002734375,-0.001154789110547239,2.887109375,0.000390625,-0.0002774882957391235,0.00234375,5,5
PIP,13,28,2.888671875,0.001953125,-0.00016571442416535715,2.8953125,0.00859375,-0.0030225584233197185,-0.006640625000000001,5,5
PIP,13,29,2.88984375,0.003125,0.00021795332980385426,2.890234375,0.003515625,-0.001005051221682278,-0.0003906249999999999,5,5
PIP,13,30,2.90078125,0.0140625,0.00840789436305824,2.893359375,0.006640625,-0.00203495730711145,0.0074218750000000005,5,5
PIP,13,31,2.88203125,-0.0046875,-0.006875328359955297,2.896484375,0.009765625,-0.003139276770197784,-0.014453125,5,5
PIP,14,0,2.888671875,0.001953125,-0.0011772503694431572,2.8953125,0.00859375,-0.002620583182849384,-0.006640625000000001,5,5
PIP,14,1,2.894921875,0.008203125,0.004288846566886738,2.900390625,0.013671875,-0.00440656507967214,-0.00546875,5,5
PIP,14,2,2.892578125,0.005859375,0.002529826316789324,2.885546875,-0.001171875,0.0002884469353261314,0.00703125,5,5
PIP,14,3,2.891015625,0.004296875,0.0004950734528165777,2.893359375,0.006640625,-0.0021791876909130333,-0.0023437499999999995,5,5
PIP,14,4,2.89453125,0.0078125,0.007267762543942959,2.888671875,0.001953125,-0.0009257678686241903,0.005859375,5,5
PIP,14,5,2.887109375,0.000390625,-0.0030960090146901543,2.9,0.01328125,-0.0043432977653348115,-0.012890625,5,5
PIP,14,6,2.89609375,0.009375,0.006337517794255308,2.884765625,-0.001953125,0.0005305949219625297,0.011328125,5,5
PIP,14,7,2.89765625,0.0109375,0.008399691746328323,2.8953125,0.00859375,-0.0027860771802096502,0.0023437499999999986,5,5
PIP,14,8,2.8953125,0.00859375,0.002704010283020644,2.888671875,0.001953125,-0.0011555813748404188,0.006640625000000001,5,5
PIP,14,9,2.890234375,0.003515625,0.0004760867136878649,2.890234375,0.003515625,-0.0010259510680809976,0.0,5,5
PIP,14,10,2.8921875,0.00546875,0.002424594796062745,2.897265625,0.010546875,-0.0031453350902787463,-0.005078125000000001,5,5
PIP,14,11,2.8984375,0.01171875,0.005312641265829641,2.891796875,0.005078125,-0.0014706782558553096,0.006640625,5,5
PIP,14,12,2.8875,0.00078125,-0.0006508574723444481,2.882421875,-0.004296875,0.0006505868111787653,0.005078125,5,5
PIP,14,13,2.896484375,0.009765625,0.0027464453326942824,2.899609375,0.012890625,-0.004120629463041216,-0.0031249999999999993,5,5
PIP,14,14,2.894140625,0.007421875,0.005155156058051112,2.880859375,-0.005859375,0.0016966755744358172,0.01328125,5,5
PIP,14,15,2.899609375,0.012890625,0.006002831717479113,2.89453125,0.0078125,-0.0024123927121338824,0.005078124999999999,5,5
PIP,14,16,2.898046875,0.011328125,0.0065187082319690965,2.88828125,0.0015625,-0.0005303909139813201,0.009765625,5,5
PIP,14,17,2.884375,-0.00234375,-0.004342572934753671,2.895703125,0.008984375,-0.002779045748576146,-0.011328125,5,5
PIP,14,18,2.89375,0.00703125,0.0032667000592206397,2.885546875,-0.001171875,0.00036331706780668387,0.008203125,5,5
PIP,14,19,2.885546875,-0.001171875,-0.004258566899606947,2.89375,0.00703125,-0.0017776178592743674,-0.008203125,5,5
PIP,14,20,2.90078125,0.0140625,0.009557184277978217,2.8875,0.00078125,-0.0003713285633413969,0.01328125,5,5
PIP,14,21,2.891015625,0.004296875,0.0013211241077240583,2.8921875,0.00546875,-0.0015827863265232979,-0.0011718749999999993,5,5
PIP,14,22,2.891796875,0.005078125,0.001563122546443808,2.89609375,0.009375,-0.00288909650340097,-0.0042968749999999995,5,5
PIP,14,23,2.8953125,0.00859375,0.004991914735254987,2.878125,-0.00859375,0.002502520932489848,0.0171875,5,5
PIP,14,24,2.888671875,0.001953125,-0.001784533604854089,2.893359375,0.006640625,-0.0024213495822467666,-0.0046875,5,5
PIP,14,25,2.890234375,0.003515625,0.0010028446769159093,2.8890625,0.00234375,-0.0012880423738119565,0.0011718750000000002,5,5
PIP,14,26,2.89375,0.00703125,0.0047120072337055825,2.903125,0.01640625,-0.005202292959907623,-0.009375000000000001,5,5
PIP,14,27,2.880078125,-0.006640625,-0.007685550963596713,2.89609375,0.009375,-0.002700362180431219,-0.016015625,5,5
PIP,14,28,2.896484375,0.009765625,0.0030528380594463766,2.882421875,-0.004296875,0.0009923529741021465,0.0140625,5,5
PIP,14,29,2.896875,0.01015625,0.0042775918542960634,2.901953125,0.015234375,-0.004788365183672036,-0.005078124999999999,5,5
PIP,14,30,2.89375,0.00703125,0.0027404410940638133,2.89453125,0.0078125,-0.002067031026224672,-0.0007812499999999998,5,5
PIP,14,31,2.894140625,0.007421875,0.0017179725112965259,2.882421875,-0.004296875,0.001002328870236896,0.01171875,5,5
PIP,15,0,2.890234375,0.003515625,-0.0023781189889215573,2.8859375,-0.00078125,1.9296388566998267e-06,0.004296875,5,5
PIP,15,1,2.89453125,0.0078125,0.00183424843677177,2.9,0.01328125,-0.003981400859584044,-0.00546875,5,5
PIP,15,2,2.895703125,0.008984375,0.0018458170267403532,2.89921875,0.0125,-0.003787806265533384,-0.0035156250000000014,5,5
PIP,15,3,2.889453125,0.002734375,0.0006271774295578874,2.890625,0.00390625,-0.0013025896564564257,-0.0011718750000000002,5,5
PIP,15,4,2.891796875,0.005078125,-0.0009592970396393032,2.897265625,0.010546875,-0.002479480414484254,-0.0054687500000000005,5,5
PIP,15,5,2.88828125,0.0015625,-0.0007051762036081458,2.88671875,0.0,-1.4048958569672435e-05,0.0015625,5,5
PIP,15,6,2.890625,0.00390625,-0.0006077140553053019,2.8953125,0.00859375,-0.0024600771335564937,-0.004687500000000001,5,5
PIP,15,7,2.896875,0.01015625,0.0034700044935804587,2.891796875,0.005078125,-0.0015622779842589122,0.005078125,5,5
PIP,15,8,2.895703125,0.008984375,0.003663382484316506,2.8890625,0.00234375,-0.0009595560658869154,0.006640624999999999,5,5
PIP,15,9,2.892578125,0.005859375,0.003101969664238295,2.892578125,0.005859375,-0.0017739181958991237,0.0,5,5
PIP,15,10,2.89765625,0.0109375,0.0046312102607189085,2.900390625,0.013671875,-0.004228782516361031,-0.0027343750000000007,5,5
PIP,15,11,2.894140625,0.007421875,0.004930886420461309,2.893359375,0.006640625,-0.002106495671333742,0.0007812499999999998,5,5
PIP,15,12,2.89296875,0.00625,0.0012474783585614702,2.884375,-0.00234375,0.0009321300642781569,0.00859375,5,5
PIP,15,13,2.896875,0.01015625,0.0049509105855364294,2.88828125,0.0015625,-0.00043899794553027473,0.00859375,5,5
PIP,15,14,2.900390625,0.013671875,0.007572914322121704,2.89296875,0.00625,-0.0019855167658676294,0.007421875,5,5
PIP,15,15,2.897265625,0.010546875,0.004968856677988099,2.898828125,0.012109375,-0.0036412589391180868,-0.0015624999999999997,5,5
PIP,15,16,2.8953125,0.00859375,0.004124123155384105,2.8953125,0.00859375,-0.0029630420459290548,0.0,5,5
PIP,15,17,2.894921875,0.008203125,0.001455620034466727,2.90078125,0.0140625,-0.004316540999705591,-0.005859375,5,5
PIP,15,18,2.9046875,0.01796875,0.009757715700550323,2.8921875,0.00546875,-0.0015827863265232979,0.012499999999999999,5,5
PIP,15,19,2.890234375,0.003515625,-0.003597558708837294,2.902734375,0.016015625,-0.005181411291003857,-0.012499999999999999,5,5
PIP,15,20,2.896875,0.01015625,0.003582224282120519,2.889453125,0.002734375,-0.000719808305207643,0.0074218750000000005,5,5
PIP,15,21,2.889453125,0.002734375,-0.000990882811203295,2.891796875,0.005078125,-0.0014900398951113642,-0.0023437500000000003,5,5
PIP,15,22,2.89765625,0.0109375,0.00332491499387491,2.894140625,0.007421875,-0.002327820214986465,0.0035156249999999997,5,5
PIP,15,23,2.900390625,0.013671875,0.007981411312083062,2.89453125,0.0078125,-0.002695228450302725,0.005859375,5,5
PIP,15,24,2.890625,0.00390625,-0.0008877845128653125,2.898828125,0.012109375,-0.003596560623868428,-0.008203125,5,5
PIP,15,25,2.890234375,0.003515625,-1.3933544598815004e-05,2.88984375,0.003125,-0.0007711603802335082,0.0003906249999999999,5,5
PIP,15,26,2.898828125,0.012109375,0.006322402071368466,2.889453125,0.002734375,-0.0007019570636995839,0.009375000000000001,5,5
PIP,15,27,2.896875,0.01015625,0.004582755791211807,2.891796875,0.005078125,-0.001904044147182293,0.005078125,5,5
PIP,15,28,2.88671875,0.0,-0.0019961606209262846,2.894140625,0.007421875,-0.0023557653252957228,-0.007421875,5,5
PIP,15,29,2.89609375,0.009375,0.004852327453642696,2.90390625,0.0171875,-0.005686966605037717,-0.007812500000000002,5,5
PIP,15,30,2.883203125,-0.003515625,-0.006522856124272043,2.902734375,0.016015625,-0.005057397612924121,-0.01953125,5,5
PIP,15,31,2.890625,0.00390625,0.0006437492395485082,2.8890625,0.00234375,-0.0007178273203592222,0.0015625,5,5
PIP,16,0,2.891015625,0.004296875,0.0008517539610458866,2.884375,-0.00234375,0.0006362852506075104,0.006640625000000001,5,5
PIP,16,1,2.896875,0.01015625,0.003828112879298852,2.892578125,0.005859375,-0.0014003282363130544,0.004296875,5,5
PIP,16,2,2.8890625,0.00234375,-0.0019645748493622925,2.887109375,0.000390625,-0.00011906737168406717,0.001953125,5,5
PIP,16,3,2.894140625,0.007421875,0.003158236497197278,2.893359375,0.006640625,-0.0023877932023599197,0.0007812499999999998,5,5
PIP,16,4,2.886328125,-0.000390625,-0.001714943992626684,2.8875,0.00078125,-0.00035196692408534237,-0.0011718750000000002,5,5
PIP,16,5,2.88203125,-0.0046875,-0.006171273139938041,2.89140625,0.0046875,-0.0015393971530117726,-0.009375,5,5
PIP,16,6,2.88671875,0.0,-0.002763105875586671,2.889453125,0.002734375,-0.0009872790631403109,-0.002734375,5,5
PIP,16,7,2.891796875,0.005078125,-0.0001524686188512478,2.8875,0.00078125,-1.6694906600011555e-05,0.004296875,5,5
PIP,16,8,2.890625,0.00390625,-0.0008277102646382002,2.88984375,0.003125,-0.0008576583882806054,0.0007812499999999998,5,5
PIP,16,9,2.893359375,0.006640625,0.0007215911025201521,2.896484375,0.009765625,-0.002764723330958889,-0.003125,5,5
PIP,16,10,2.9,0.01328125,0.0068551572897472685,2.89296875,0.00625,-0.0019876018911054645,0.007031249999999999,5,5
PIP,16,11,2.891015625,0.004296875,-0.002415861949180917,2.884765625,-0.001953125,0.0006453739980841792,0.00625,5,5
PIP,16,12,2.90078125,0.0140625,0.0073663808689310994,2.890625,0.00390625,-0.0013178130550088,0.01015625,5,5
PIP,16,13,2.8875,0.00078125,-0.003138137170465598,2.881640625,-0.005078125,0.0015008014790658304,0.005859375,5,5
PIP,16,14,2.883203125,-0.003515625,-0.006615383828783877,2.894140625,0.007421875,-0.0023285129151427533,-0.0109375,5,5
PIP,16,15,2.88671875,0.0,-0.0034821099014664464,2.889453125,0.002734375,-0.0006864463014022895,-0.002734375,5,5
PIP,16,16,2.89375,0.00703125,0.0025523993429444206,2.891796875,0.005078125,-0.0015207698555837134,0.001953125,5,5
PIP,16,17,2.891015625,0.004296875,-0.0003435794552568167,2.890625,0.00390625,-0.0012887350739682463,0.00039062500000000035,5,5
PIP,16,18,2.891015625,0.004296875,0.00022382061402644585,2.88984375,0.003125,-0.0010768353079777843,0.0011718750000000002,5,5
PIP,16,19,2.887109375,0.000390625,-0.00524125710002603,2.8875,0.00078125,-0.00010000272807264886,-0.000390625,5,5
PIP,16,20,2.888671875,0.001953125,-0.002402062336523984,2.8953125,0.00859375,-0.0025195544764062016,-0.006640625000000001,5,5
PIP,16,21,2.897265625,0.010546875,0.0034535696379977146,2.8953125,0.00859375,-0.002871583899209252,0.001953125,5,5
PIP,16,22,2.900390625,0.013671875,0.006816973503647831,2.905078125,0.018359375,-0.005343652603071955,-0.004687500000000001,5,5
PIP,16,23,2.881640625,-0.005078125,-0.007309330506950049,2.8828125,-0.00390625,0.0009818205279725103,-0.0011718750000000002,5,5
PIP,16,24,2.886328125,-0.000390625,-0.0019503880058933186,2.891796875,0.005078125,-0.0019591236949780713,-0.0054687500000000005,5,5
PIP,16,25,2.89453125,0.0078125,0.0035799762700067504,2.888671875,0.001953125,-0.0004427115136028531,0.005859375,5,5
PIP,16,26,2.89375,0.00703125,0.0031046515187124297,2.896875,0.01015625,-0.0030458029493065225,-0.003125,5,5
PIP,16,27,2.892578125,0.005859375,0.0004578837018458596,2.890234375,0.003515625,-0.000905013804286591,0.00234375,5,5
PIP,16,28,2.89609375,0.009375,0.004718398703148092,2.901171875,0.014453125,-0.004440422728001243,-0.005078125000000001,5,5
PIP,16,29,2.89140625,0.0046875,0.0001575570064755536,2.89453125,0.0078125,-0.002809926922632012,-0.003125,5,5
PIP,16,30,2.899609375,0.012890625,0.006748028041622804,2.892578125,0.005859375,-0.0019872728856888387,0.007031249999999999,5,5
PIP,16,31,2.896484375,0.009765625,0.004140824936302892,2.8828125,-0.00390625,0.0009595282564922461,0.013671875,5,5
PIP,17,0,2.892578125,0.005859375,0.002729371502166448,2.878515625,-0.008203125,0.002960194769468555,0.0140625,5,5
PIP,17,1,2.880859375,-0.005859375,-0.0078117073192015855,2.89609375,0.009375,-0.0027408790200589236,-0.015234375,5,5
PIP,17,2,2.88671875,0.0,-0.004550075635713835,2.8953125,0.00859375,-0.0024600771335564937,-0.00859375,5,5
PIP,17,3,2.8859375,-0.00078125,-0.0030766420282291136,2.8859375,-0.00078125,0.0002907499732425102,0.0,5,5
PIP,17,4,2.89375,0.00703125,0.00017813834185303226,2.8890625,0.00234375,-0.00031393634572952304,0.004687500000000001,5,5
PIP,17,5,2.89765625,0.0109375,0.007210818575699158,2.89296875,0.00625,-0.0020341021682253576,0.004687499999999999,5,5
PIP,17,6,2.88828125,0.0015625,-0.002769230079199599,2.89609375,0.009375,-0.0031211409169161525,-0.0078125,5,5
PIP,17,7,2.895703125,0.008984375,0.0009970485933361607,2.883984375,-0.002734375,0.000798484921003902,0.01171875,5,5
PIP,17,8,2.887890625,0.001171875,-0.003702409982231544,2.898828125,0.012109375,-0.0035153337272563054,-0.010937500000000001,5,5
PIP,17,9,2.88828125,0.0015625,-0.0023389841587215477,2.893359375,0.006640625,-0.0024498000413997884,-0.005078124999999999,5,5
PIP,17,10,2.886328125,-0.000390625,-0.0046458605686711535,2.8875,0.00078125,-7.107052909321471e-05,-0.0011718750000000002,5,5
PIP,17,11,2.887890625,0.001171875,-0.0036663412148517155,2.88671875,0.0,0.0003849304714076948,0.001171875,5,5
PIP,17,12,2.899609375,0.012890625,0.006655999335182186,2.894140625,0.007421875,-0.002242302270840576,0.00546875,5,5
PIP,17,13,2.90078125,0.0140625,0.007983909600600995,2.886328125,-0.000390625,4.761497035623537e-05,0.014453125,5,5
PIP,17,14,2.896875,0.01015625,0.005052125937889977,2.8953125,0.00859375,-0.0022682942056960844,0.0015624999999999997,5,5
PIP,17,15,2.88984375,0.003125,0.00029897760005795983,2.8828125,-0.00390625,0.001230594537410744,0.00703125,5,5
PIP,17,16,2.89140625,0.0046875,-0.00014627925952746777,2.89296875,0.00625,-0.001762602741500821,-0.0015625000000000005,5,5
PIP,17,17,2.88671875,0.0,-0.0033245047287054595,2.8859375,-0.00078125,-0.00012876133559629362,0.00078125,5,5
PIP,17,18,2.884765625,-0.001953125,-0.0062536531484906665,2.896484375,0.009765625,-0.0032915187219543793,-0.01171875,5,5
PIP,17,19,2.8875,0.00078125,-0.0028520654967411126,2.89296875,0.00625,-0.002052625325264003,-0.0054687500000000005,5,5
PIP,17,20,2.884765625,-0.001953125,-0.005629863258799966,2.8859375,-0.00078125,0.0004649690233397805,-0.001171875,5,5
PIP,17,21,2.9046875,0.01796875,0.009951259669762971,2.8921875,0.00546875,-0.0015509625298606093,0.012499999999999999,5,5
PIP,17,22,2.885546875,-0.001171875,-0.00531184376984815,2.8890625,0.00234375,-0.0006460181766403938,-0.0035156249999999997,5,5
PIP,17,23,2.89609375,0.009375,0.004830748462616319,2.88515625,-0.0015625,0.00035379937490129574,0.0109375,5,5
PIP,17,24,2.888671875,0.001953125,-0.0011006694669362764,2.891015625,0.004296875,-0.0016540859934413427,-0.0023437500000000003,5,5
PIP,17,25,2.89140625,0.0046875,-0.0016057762999473798,2.891015625,0.004296875,-0.00102545542355725,0.0003906249999999995,5,5
PIP,17,26,2.89140625,0.0046875,0.0014374000331993017,2.88515625,-0.0015625,0.0003989030265623243,0.00625,5,5
