ABBR,layer,patched_logit_difference,indirect_effect,normalized_restoration,count
IVC,12,2.3421875,-0.014453125,0.17551020408163262,5
IVC,13,2.333203125,-0.0234375,0.4680323981444429,5
IVC,14,2.346484375,-0.01015625,0.19372193321773157,5
IVC,15,2.3484375,-0.008203125,0.21745587123738389,5
IVC,16,2.34296875,-0.013671875,0.19636743586323419,5
IVC,17,2.322265625,-0.034375,0.4239399463489099,5
IVC,18,2.34609375,-0.010546875,0.22200806248425295,5
IVC,19,2.34765625,-0.008984375,0.0822580884205534,5
IVC,20,2.328125,-0.028515625,0.6396499340476931,5
IVC,21,2.3375,-0.019140625,0.3522208883553421,5
IVC,22,2.343359375,-0.01328125,0.2724741748551272,5
IVC,23,2.328125,-0.028515625,0.5507143598180013,5
IVC,24,2.341015625,-0.015625,0.4047574585389711,5
IVC,25,2.3359375,-0.020703125,0.41931291034932483,5
IVC,26,2.33671875,-0.019921875,0.2822580884205534,5
IVC,27,2.33828125,-0.018359375,0.2050271960636106,5
IVC,28,2.328125,-0.028515625,0.4588739199383456,5
IVC,29,2.337109375,-0.01953125,0.2498243741941221,5
IVC,30,2.340234375,-0.01640625,0.4340136054421769,5
IVC,31,2.33515625,-0.021484375,0.4646599380492938,5
IVP,0,12.692578125,0.395703125,-0.981525586822942,5
IVP,1,12.2265625,-0.0703125,0.3750589718331654,5
IVP,2,12.34765625,0.05078125,0.13944619458684587,5
IVP,3,12.31484375,0.01796875,0.21105604623797564,5
IVP,4,12.31015625,0.01328125,0.20888406702884615,5
IVP,5,12.3078125,0.0109375,0.1250075260356563,5
IVP,6,12.2734375,-0.0234375,0.42211613602455983,5
IVP,7,12.33046875,0.03359375,0.16977842110849295,5
IVP,8,12.29609375,-0.00078125,0.32194246198221127,5
IVP,9,12.32109375,0.02421875,0.30653568667633796,5
IVP,10,12.30625,0.009375,0.410887909275006,5
IVP,11,12.346875,0.05,0.39644028738968345,5
IVP,12,12.29453125,-0.00234375,0.14875958639909106,5
IVP,13,12.28828125,-0.00859375,0.32955709249853876,5
IVP,14,12.321875,0.025,0.12129794718466176,5
IVP,15,12.27734375,-0.01953125,0.42960003030328664,5
IVP,16,12.3078125,0.0109375,0.22210076859213074,5
IVP,17,12.27734375,-0.01953125,0.4651819618338499,5
IVP,18,12.30390625,0.00703125,0.19776873230473596,5
IVP,19,12.2921875,-0.0046875,0.36181515701466777,5
IVP,20,12.28671875,-0.01015625,0.24521154180227717,5
IVP,21,12.31796875,0.02109375,0.15862011360023895,5
IVP,22,12.294921875,-0.001953125,-0.03853357881793901,5
IVP,23,12.27421875,-0.02265625,0.3916181795596258,5
IVP,24,12.328125,0.03125,0.11332254330266867,5
IVP,25,12.3265625,0.0296875,0.3113324468163178,5
IVP,26,12.31953125,0.02265625,0.1614294646552711,5
IVP,27,12.31015625,0.01328125,0.30842161809903745,5
IVP,28,12.3078125,0.0109375,0.13556439850584476,5
IVP,29,12.3015625,0.0046875,0.32153346266249494,5
IVP,30,12.3046875,0.0078125,0.38353682547230933,5
IVP,31,12.2953125,-0.0015625,0.2428224630219738,5
LAD,0,1.74921875,0.08359375,0.3729248992088227,5
LAD,1,1.690625,0.025,0.11044751782877724,5
LAD,2,1.703125,0.0375,0.1940861800974974,5
LAD,3,1.70546875,0.03984375,0.24636662479967542,5
LAD,4,1.7375,0.071875,0.2267251863051689,5
LAD,5,1.73359375,0.06796875,0.29367294141945866,5
LAD,6,1.70078125,0.03515625,0.18639602290062635,5
LAD,7,1.66171875,-0.00390625,0.10299249542272863,5
LAD,8,1.671875,0.00625,-0.04180956020829343,5
LAD,9,1.703125,0.0375,0.053830273630062334,5
LAD,10,1.6640625,-0.0015625,-0.06695099737882625,5
LAD,11,1.67109375,0.00546875,0.02924083346793733,5
LAD,12,1.6640625,-0.0015625,-0.0762595859375161,5
LAD,13,1.653125,-0.0125,-0.0460384970367997,5
LAD,14,1.6703125,0.0046875,0.019573480394450015,5
LAD,15,1.6671875,0.0015625,-0.07423999642232879,5
LAD,16,1.65859375,-0.00703125,0.008351567393645929,5
LAD,17,1.665625,0.0,-0.07956683993069438,5
LAD,18,1.66171875,-0.00390625,-0.06510216222561749,5
LAD,19,1.66171875,-0.00390625,-0.015794329803030954,5
LAD,20,1.66484375,-0.00078125,0.01176664580672514,5
LAD,21,1.67421875,0.00859375,-0.011354436886025577,5
LAD,22,1.66171875,-0.00390625,-0.01179592916328685,5
LAD,23,1.6671875,0.0015625,-0.06564327911219617,5
LAD,24,1.66328125,-0.00234375,-0.028624488394487675,5
LAD,25,1.6578125,-0.0078125,-0.12699829266233167,5
LAD,26,1.6703125,0.0046875,-0.006144232520384048,5
LAD,27,1.6703125,0.0046875,-0.07411171219518078,5
LAD,28,1.66796875,0.00234375,0.009207669397288913,5
LAD,29,1.67890625,0.01328125,0.030860965400447627,5
LAD,30,1.671875,0.00625,-0.04833935447160355,5
LAD,31,1.66640625,0.00078125,-0.06111691011601247,5
LDL,0,5.249609375,0.01015625,0.11596224186596253,5
LDL,1,5.234375,-0.005078125,-0.04829681234900775,5
LDL,2,5.2703125,0.030859375,0.02060554269688461,5
LDL,3,5.216015625,-0.0234375,0.23108582869295263,5
LDL,4,5.194140625,-0.0453125,0.22293708926577907,5
LDL,5,5.18359375,-0.055859375,0.2111185662852036,5
LDL,6,5.203515625,-0.0359375,0.17287661042730695,5
LDL,7,5.2140625,-0.025390625,0.10136253261275303,5
LDL,8,5.196484375,-0.04296875,0.0394599851450495,5
LDL,9,5.2609375,0.021484375,-0.09292056360827301,5
LDL,10,5.225390625,-0.0140625,0.03328535819101858,5
LDL,11,5.23203125,-0.007421875,0.0645954028972897,5
LDL,12,5.21328125,-0.026171875,0.1087083745080571,5
LDL,13,5.21953125,-0.019921875,0.14196009848628435,5
LDL,14,5.2421875,0.002734375,-0.008989037178069096,5
LDL,15,5.247265625,0.0078125,-0.003922302714402864,5
LDL,16,5.22421875,-0.015234375,0.03929764939110734,5
LDL,17,5.221875,-0.017578125,0.011257849304049277,5
LDL,18,5.241796875,0.00234375,0.015675846090235084,5
LDL,19,5.221484375,-0.01796875,0.017940431401902053,5
LDL,20,5.226171875,-0.01328125,0.05759623853963478,5
LDL,21,5.24140625,0.001953125,-0.04019909908465718,5
LDL,22,5.222265625,-0.0171875,0.038864162410274204,5
LDL,23,5.218359375,-0.02109375,0.1320779080486363,5
LDL,24,5.23046875,-0.008984375,0.033359297557851615,5
LDL,25,5.22578125,-0.013671875,0.04664489803971377,5
LDL,26,5.245703125,0.00625,-0.004305103361707136,5
LDL,27,5.223046875,-0.01640625,0.07249660884469562,5
LDL,28,5.23125,-0.008203125,0.016448281852972386,5
LDL,29,5.23671875,-0.002734375,-0.015635801334972554,5
LDL,30,5.231640625,-0.0078125,0.006529872877959636,5
LDL,31,5.230078125,-0.009375,0.016457303937466167,5
LMP,0,3.41484375,0.051953125,-0.6735673993178237,5
LMP,1,3.375,0.012109375,0.1803678092353814,5
LMP,2,3.390625,0.027734375,0.40754407378516033,5
LMP,3,3.393359375,0.03046875,0.17807595711161078,5
LMP,4,3.4015625,0.038671875,0.3059888037443216,5
LMP,5,3.372265625,0.009375,0.18007539118065435,5
LMP,6,3.369921875,0.00703125,0.15641251778093884,5
LMP,7,3.391796875,0.02890625,0.37086717447498435,5
LMP,8,3.3625,-0.000390625,0.105149359886202,5
LMP,9,3.374609375,0.01171875,0.40182581562887165,5
LMP,10,3.384765625,0.021875,0.3299995564324936,5
LMP,11,3.40546875,0.042578125,0.13571906881414522,5
LMP,12,3.380078125,0.0171875,0.015775447773749982,5
LMP,13,3.35625,-0.006640625,-0.018061166429587484,5
LMP,14,3.39296875,0.030078125,0.32378450266905273,5
LMP,15,3.384375,0.021484375,0.06301636611144251,5
LMP,16,3.37421875,0.011328125,-0.0008997078572630341,5
LMP,17,3.387890625,0.025,0.17956418727726028,5
LMP,18,3.377734375,0.01484375,0.3110275011853959,5
LMP,19,3.37890625,0.016015625,0.0353634500374738,5
LMP,20,3.372265625,0.009375,0.17399146514935987,5
LMP,21,3.38359375,0.020703125,0.21291110295354776,5
LMP,22,3.3953125,0.032421875,0.20691939307728782,5
LMP,23,3.40078125,0.037890625,0.3880163661114425,5
LMP,24,3.38359375,0.020703125,0.16796260267058227,5
LMP,25,3.39609375,0.033203125,0.3630163661114425,5
LMP,26,3.365625,0.002734375,0.025089202955077328,5
LMP,27,3.378515625,0.015625,0.1718335704125178,5
LMP,28,3.373046875,0.01015625,0.14418065433854904,5
LMP,29,3.375,0.012109375,0.024180654338549067,5
LMP,30,3.378515625,0.015625,0.3149914651493599,5
LMP,31,3.373046875,0.01015625,0.14418065433854904,5
MAI,0,4.0310546875,-0.1154296875,0.03300850969304116,5
MAI,1,4.15517578125,0.00869140625,0.021885434516919388,5
MAI,2,4.13251953125,-0.01396484375,0.028713238931485842,5
MAI,3,4.11240234375,-0.03408203125,-0.016064485837350418,5
MAI,4,4.094921875,-0.0515625,0.029375742636429135,5
MAI,5,4.13173828125,-0.01474609375,-0.03800343773875124,5
MAI,6,4.12294921875,-0.02353515625,-0.011019316482818509,5
MAI,7,4.12841796875,-0.01806640625,-0.009999090412881237,5
MAI,8,4.12734375,-0.019140625,0.016412138262346453,5
MAI,9,4.14541015625,-0.00107421875,-0.002698007831043528,5
MAI,10,4.13525390625,-0.01123046875,-0.012018288756488905,5
MAI,11,4.12265625,-0.023828125,0.0021143767600448004,5
MAI,12,4.1171875,-0.029296875,0.00794266964670765,5
MAI,13,4.11552734375,-0.03095703125,0.0018186470823115196,5
MAI,14,4.10458984375,-0.04189453125,0.022179804537959702,5
MAI,15,4.10849609375,-0.03798828125,-0.006725874128669024,5
MAI,16,4.10419921875,-0.04228515625,-0.0004978358934800891,5
MAI,17,4.116015625,-0.03046875,0.0002106449712672015,5
MAI,18,4.13154296875,-0.01494140625,-0.014632207816187282,5
MAI,19,4.11123046875,-0.03525390625,-0.0034908407594027415,5
MAI,20,4.11484375,-0.031640625,0.005075138443292636,5
MAI,21,4.11962890625,-0.02685546875,-0.0003570278916806086,5
MAI,22,4.1171875,-0.029296875,-0.0008951644309916462,5
MAI,23,4.12470703125,-0.02177734375,-0.004105990964358192,5
MAI,24,4.12939453125,-0.01708984375,-0.0061116395565482175,5
MAI,25,4.13896484375,-0.00751953125,-0.022011831254484103,5
MAI,26,4.12119140625,-0.02529296875,-0.0025958546780346326,5
MAI,27,4.12109375,-0.025390625,0.0009324141303869062,5
MAI,28,4.1220703125,-0.0244140625,-0.01007618408675497,5
MAI,29,4.12001953125,-0.02646484375,-0.0004977841684230863,5
MAI,30,4.12060546875,-0.02587890625,-0.012961644321389234,5
MAI,31,4.1208984375,-0.0255859375,-0.012317520634502702,5
MCA,0,3.153515625,-0.0671875,-1.547807626125929,5
MCA,1,3.1697265625,-0.0509765625,-1.4248748592232334,5
MCA,2,3.226171875,0.00546875,-0.892776272266464,5
MCA,3,3.18203125,-0.038671875,-0.4314780809045864,5
MCA,4,3.1908203125,-0.0298828125,-1.1766390810192187,5
MCA,5,3.1869140625,-0.0337890625,-1.171847639997869,5
MCA,6,3.205078125,-0.015625,-0.12003437720441446,5
MCA,7,3.21875,-0.001953125,-0.1614483283711229,5
MCA,8,3.196875,-0.023828125,-0.41726646914560916,5
MCA,9,3.18515625,-0.035546875,-0.8961903407601,5
MCA,10,3.198828125,-0.021875,-0.9930513023392626,5
MCA,11,3.2109375,-0.009765625,-0.9713096400654461,5
MCA,12,3.200390625,-0.0203125,-1.0032481524636478,5
MCA,13,3.2001953125,-0.0205078125,-0.9998725365231884,5
MCA,14,3.201953125,-0.01875,-0.5085010738730552,5
MCA,15,3.2013671875,-0.0193359375,-0.6927099100002965,5
MCA,16,3.198046875,-0.02265625,-0.48429295082820173,5
MCA,17,3.213671875,-0.00703125,-0.2865602418841792,5
MCA,18,3.205078125,-0.015625,-0.7318279597531326,5
MCA,19,3.2,-0.020703125,-0.6321895049612085,5
MCA,20,3.1953125,-0.025390625,-0.42395629302462395,5
MCA,21,3.20078125,-0.019921875,-0.48023609245776494,5
MCA,22,3.2037109375,-0.0169921875,-0.32807901201606016,5
MCA,23,3.1873046875,-0.0333984375,-0.9568945427846322,5
MCA,24,3.2052734375,-0.0154296875,-0.21219519718282703,5
MCA,25,3.19765625,-0.023046875,-0.5051967330047489,5
MCA,26,3.2126953125,-0.0080078125,-0.4341777444913867,5
MCA,27,3.2,-0.020703125,-0.6819323371876403,5
MCA,28,3.191015625,-0.0296875,-0.7049235395336814,5
MCA,29,3.2068359375,-0.0138671875,-0.6325098945363585,5
MCA,30,3.2115234375,-0.0091796875,-0.24664955545324574,5
MCA,31,3.208984375,-0.01171875,-0.4600136107527849,5
MCH,0,3.17578125,-0.11875,0.5080873656555849,5
MCH,1,3.262890625,-0.031640625,0.12153033254755322,5
MCH,2,3.2755859375,-0.0189453125,0.06466121051342814,5
MCH,3,3.262890625,-0.031640625,0.10423301704477059,5
MCH,4,3.279296875,-0.015234375,0.07818991010363147,5
MCH,5,3.288671875,-0.005859375,2.9846859893856158e-05,5
MCH,6,3.30751953125,0.01298828125,-0.023765397293275797,5
MCH,7,3.3087890625,0.0142578125,-0.030256640044372913,5
MCH,8,3.2935546875,-0.0009765625,-0.028051474032405127,5
MCH,9,3.2822265625,-0.0123046875,0.03942950632596609,5
MCH,10,3.2912109375,-0.0033203125,0.012435549198113818,5
MCH,11,3.299609375,0.005078125,-0.02238794191099899,5
MCH,12,3.271484375,-0.023046875,0.06439647514336745,5
MCH,13,3.2728515625,-0.0216796875,0.06236249018818531,5
MCH,14,3.292578125,-0.001953125,0.004157296355037349,5
MCH,15,3.2986328125,0.0041015625,-0.008822868838997919,5
MCH,16,3.28046875,-0.0140625,0.043094020249895296,5
MCH,17,3.301171875,0.006640625,-0.01362673711833701,5
MCH,18,3.2763671875,-0.0181640625,0.07644846334915142,5
MCH,19,3.2912109375,-0.0033203125,0.024475850770533495,5
MCH,20,3.2908203125,-0.0037109375,0.020178848586375038,5
MCH,21,3.29375,-0.00078125,0.0013006097316309501,5
MCH,22,3.2810546875,-0.0134765625,0.030315776390807285,5
MCH,23,3.2884765625,-0.0060546875,0.010804450439165144,5
MCH,24,3.2921875,-0.00234375,0.0015036170020322733,5
MCH,25,3.2904296875,-0.0041015625,0.008332197056217275,5
MCH,26,3.2833984375,-0.0111328125,0.023955436087118927,5
MCH,27,3.2892578125,-0.0052734375,0.012482173583142048,5
MCH,28,3.28984375,-0.0046875,0.011060699205872677,5
MCH,29,3.2869140625,-0.0076171875,0.015444126949971753,5
MCH,30,3.2822265625,-0.0123046875,0.023672659264378105,5
MCH,31,3.2890625,-0.00546875,0.0111691959887583,5
MCV,0,1.89140625,-0.00078125,0.8158220537618515,5
MCV,1,1.86640625,-0.02578125,0.4167822074878054,5
MCV,2,1.86875,-0.0234375,0.22522076989674175,5
MCV,3,1.90234375,0.01015625,0.39354660697820104,5
MCV,4,1.89609375,0.00390625,0.19035848273046577,5
MCV,5,1.90078125,0.00859375,0.38221572312435337,5
MCV,6,1.88984375,-0.00234375,0.03718155007003541,5
MCV,7,1.88671875,-0.00546875,0.07272377895559264,5
MCV,8,1.89765625,0.00546875,-0.047893940353766776,5
MCV,9,1.8953125,0.003125,0.09472953664013065,5
MCV,10,1.8859375,-0.00625,0.25809197513919097,5
MCV,11,1.8796875,-0.0125,0.26666005025656186,5
MCV,12,1.88671875,-0.00546875,0.12062894609033512,5
MCV,13,1.88515625,-0.00703125,0.21720477789274378,5
MCV,14,1.88671875,-0.00546875,0.08172251902217906,5
MCV,15,1.89609375,0.00390625,0.3313678372081565,5
MCV,16,1.89609375,0.00390625,-0.052861597370328896,5
MCV,17,1.8796875,-0.0125,0.00484845605366333,5
MCV,18,1.8875,-0.0046875,0.1369975927529193,5
MCV,19,1.8796875,-0.0125,0.15887144455941044,5
MCV,20,1.87890625,-0.01328125,0.15401637209564234,5
MCV,21,1.8828125,-0.009375,0.2149359123255274,5
MCV,22,1.89296875,0.00078125,-0.0023961610743923776,5
MCV,23,1.8953125,0.003125,0.10510508830091995,5
MCV,24,1.8921875,0.0,0.007207276643368454,5
MCV,25,1.88125,-0.0109375,0.13734970542897568,5
MCV,26,1.884375,-0.0078125,-0.019606816310154773,5
MCV,27,1.87890625,-0.01328125,0.18387144455941046,5
MCV,28,1.8875,-0.0046875,-0.0308744219439576,5
MCV,29,1.88203125,-0.01015625,0.08387144455941045,5
MCV,30,1.8796875,-0.0125,0.20628523766285872,5
MCV,31,1.88359375,-0.00859375,0.03387144455941045,5
MDI,0,4.59609375,-0.090625,-0.09048612544038645,5
MDI,1,4.66171875,-0.025,0.3935636716570756,5
MDI,2,4.645703125,-0.041015625,0.17140717304414946,5
MDI,3,4.642578125,-0.044140625,-0.04943943875094574,5
MDI,4,4.652734375,-0.033984375,0.030581348251064223,5
MDI,5,4.721875,0.03515625,0.522155734384911,5
MDI,6,4.69375,0.00703125,0.24280288266807282,5
MDI,7,4.68359375,-0.003125,0.12002812359095458,5
MDI,8,4.702734375,0.016015625,-0.003384001650732499,5
MDI,9,4.67890625,-0.0078125,0.15967932992487638,5
MDI,10,4.685546875,-0.001171875,-0.13738221335717724,5
MDI,11,4.69140625,0.0046875,0.09484833895040924,5
MDI,12,4.66796875,-0.01875,-0.1086227846940413,5
MDI,13,4.6640625,-0.02265625,-0.21773620377375794,5
MDI,14,4.6796875,-0.00703125,-0.0472613889079946,5
MDI,15,4.676171875,-0.010546875,0.017837846099762335,5
MDI,16,4.67421875,-0.0125,-0.0785458269329237,5
MDI,17,4.698046875,0.011328125,0.0722837425774354,5
MDI,18,4.6671875,-0.01953125,-0.11655852840253418,5
MDI,19,4.693359375,0.006640625,-0.02770479400233854,5
MDI,20,4.692578125,0.005859375,0.0726215313600966,5
MDI,21,4.690625,0.00390625,0.08624618841277483,5
MDI,22,4.6796875,-0.00703125,0.06417681179356673,5
MDI,23,4.70625,0.01953125,0.16407516946756234,5
MDI,24,4.6859375,-0.00078125,0.049175015857731305,5
MDI,25,4.67890625,-0.0078125,0.09478567225317344,5
MDI,26,4.67265625,-0.0140625,0.22412362152371781,5
MDI,27,4.703515625,0.016796875,0.11672818702187984,5
MDI,28,4.67265625,-0.0140625,-0.04533553431001673,5
MDI,29,4.6828125,-0.00390625,0.05531940909889874,5
MDI,30,4.6765625,-0.01015625,-0.026185508708378234,5
MDI,31,4.671875,-0.01484375,0.08365392698565545,5
MDS,0,4.883203125,0.025390625,0.3892737446090913,5
MDS,1,4.8703125,0.0125,-0.03749597761732358,5
MDS,2,4.884375,0.0265625,-0.11768814526186817,5
MDS,3,4.903125,0.0453125,0.14102841928242257,5
MDS,4,4.86328125,0.00546875,-0.007225314481732204,5
MDS,5,4.8796875,0.021875,-0.07232560770046001,5
MDS,6,4.875390625,0.017578125,-0.04994085673622669,5
MDS,7,4.862109375,0.004296875,0.052708736603208274,5
MDS,8,4.8671875,0.009375,-0.0035915489112174404,5
MDS,9,4.875390625,0.017578125,-0.09574694739726304,5
MDS,10,4.8578125,0.0,-0.1749243805480326,5
MDS,11,4.870703125,0.012890625,0.06329474753940198,5
MDS,12,4.876171875,0.018359375,-0.04582774619638093,5
MDS,13,4.873046875,0.015234375,-0.023457902014600247,5
MDS,14,4.844140625,-0.013671875,-0.1268838187466842,5
MDS,15,4.86015625,0.00234375,-0.03027689770502518,5
MDS,16,4.86484375,0.00703125,-0.058837301848314386,5
MDS,17,4.844140625,-0.013671875,-0.003986740991111352,5
MDS,18,4.870703125,0.012890625,-0.04904128490765848,5
MDS,19,4.86171875,0.00390625,0.023539670842651638,5
MDS,20,4.8546875,-0.003125,-0.04561641578916316,5
MDS,21,4.8515625,-0.00625,-0.015526880583450342,5
MDS,22,4.848046875,-0.009765625,-0.09564146997724428,5
MDS,23,4.84921875,-0.00859375,-0.05138795416678858,5
MDS,24,4.855078125,-0.002734375,-0.09339152943020959,5
MDS,25,4.870703125,0.012890625,-0.05643785588879201,5
MDS,26,4.855078125,-0.002734375,0.012397698382908906,5
MDS,27,4.8546875,-0.003125,-0.0710086382511366,5
MDS,28,4.853515625,-0.004296875,-0.012815265200020725,5
MDS,29,4.84609375,-0.01171875,-0.1553208717157195,5
MDS,30,4.859375,0.0015625,-0.07636762916943966,5
MDS,31,4.859375,0.0015625,0.021125888548797156,5
MMF,0,2.36689453125,-0.066015625,0.9875502272658926,5
MMF,1,2.43896484375,0.0060546875,-1.100244244602256,5
MMF,2,2.4203125,-0.01259765625,0.1473715811662879,5
MMF,3,2.405078125,-0.02783203125,0.7996369688715899,5
MMF,4,2.42373046875,-0.0091796875,0.7203286619953287,5
MMF,5,2.4212890625,-0.01162109375,0.5661465739702506,5
MMF,6,2.428125,-0.00478515625,1.0374002024198732,5
MMF,7,2.43935546875,0.0064453125,-0.24239040274179757,5
MMF,8,2.4322265625,-0.00068359375,0.4818625814655858,5
MMF,9,2.43046875,-0.00244140625,-0.03816711471843805,5
MMF,10,2.43857421875,0.0056640625,-0.1564503228192427,5
MMF,11,2.43603515625,0.003125,-0.17404624134148455,5
MMF,12,2.4173828125,-0.01552734375,0.4033534840276614,5
MMF,13,2.4130859375,-0.01982421875,0.9505237793229568,5
MMF,14,2.4173828125,-0.01552734375,0.9456100145209587,5
MMF,15,2.42841796875,-0.0044921875,0.4142525859192526,5
MMF,16,2.43515625,0.00224609375,-0.35689856254681007,5
MMF,17,2.43896484375,0.0060546875,-0.5191868844882078,5
MMF,18,2.43564453125,0.002734375,-0.01029245089152099,5
MMF,19,2.435546875,0.00263671875,0.46409973546507877,5
MMF,20,2.441796875,0.00888671875,0.47849129351096453,5
MMF,21,2.42939453125,-0.003515625,0.0002670642745750074,5
MMF,22,2.433984375,0.00107421875,-0.102416818642677,5
MMF,23,2.426953125,-0.00595703125,0.4403040889602049,5
MMF,24,2.43359375,0.00068359375,0.49645273492376496,5
MMF,25,2.4357421875,0.00283203125,-0.04040247776388691,5
MMF,26,2.44189453125,0.008984375,-0.03837244522777426,5
MMF,27,2.428515625,-0.00439453125,-0.021457258402895023,5
MMF,28,2.43212890625,-0.00078125,0.5244200531003106,5
MMF,29,2.43828125,0.00537109375,0.4741243407212649,5
MMF,30,2.428515625,-0.00439453125,0.532492909576243,5
MMF,31,2.43505859375,0.0021484375,0.46211012067145835,5
MRA,0,0.86015625,-0.105859375,-0.5612197606315253,5
MRA,1,0.999609375,0.03359375,-0.09938375350140055,5
MRA,2,0.984375,0.018359375,0.06101731601731601,5
MRA,3,0.959765625,-0.00625,-0.02023427552839317,5
MRA,4,0.9859375,0.019921875,0.036242678889737714,5
MRA,5,0.9671875,0.001171875,-0.04685255920550039,5
MRA,6,0.975,0.008984375,0.03214285714285715,5
MRA,7,0.976171875,0.01015625,-0.08497835497835497,5
MRA,8,0.963671875,-0.00234375,0.05943086325439266,5
MRA,9,0.9765625,0.010546875,-0.04984848484848485,5
MRA,10,0.971484375,0.00546875,0.021424751718869366,5
MRA,11,0.9796875,0.013671875,-0.06149350649350649,5
MRA,12,0.971484375,0.00546875,-0.04518589253883371,5
MRA,13,0.964453125,-0.0015625,-0.15095238095238095,5
MRA,14,0.95078125,-0.015234375,0.038203463203463205,5
MRA,15,0.962109375,-0.00390625,-0.045625159154570924,5
MRA,16,0.972265625,0.00625,-0.003478482302011715,5
MRA,17,0.962890625,-0.003125,0.011335625159154572,5
MRA,18,0.959375,-0.006640625,-0.09909472880061117,5
MRA,19,0.973828125,0.0078125,-0.08411892029539089,5
MRA,20,0.967578125,0.0015625,-0.1153310415075121,5
MRA,21,0.9703125,0.004296875,0.03911255411255411,5
MRA,22,0.964453125,-0.0015625,-0.14098930481283423,5
MRA,23,0.965625,-0.000390625,-0.0545772854596384,5
MRA,24,0.965625,-0.000390625,-0.0668525592055004,5
MRA,25,0.960546875,-0.00546875,-0.06731601731601732,5
MRA,26,0.974609375,0.00859375,-0.0914043799337917,5
MRA,27,0.971875,0.005859375,-0.10171377641965877,5
MRA,28,0.97890625,0.012890625,-0.056558441558441565,5
MRA,29,0.970703125,0.0046875,0.023329513623631275,5
MRA,30,0.979296875,0.01328125,-0.06541507512095748,5
MRA,31,0.9796875,0.013671875,-0.05717978100331041,5
MRCP,0,0.3208984375,0.0005859375,0.04983915644590766,5
MRCP,1,0.337109375,0.016796875,0.08631166365658531,5
MRCP,2,0.36796875,0.04765625,0.2889769786529617,5
MRCP,3,0.3470703125,0.0267578125,0.17984018836636448,5
MRCP,4,0.330078125,0.009765625,0.03215320538316873,5
MRCP,5,0.3240234375,0.0037109375,0.005439726530861478,5
MRCP,6,0.33203125,0.01171875,0.041244416712991436,5
MRCP,7,0.325,0.0046875,0.02860026989108949,5
MRCP,8,0.329296875,0.008984375,0.03442733719680184,5
MRCP,9,0.316015625,-0.004296875,-0.06868386095380694,5
MRCP,10,0.3177734375,-0.0025390625,-0.03528352475982099,5
MRCP,11,0.309765625,-0.010546875,-0.1546610505983501,5
MRCP,12,0.324609375,0.004296875,0.02719057946350504,5
MRCP,13,0.3279296875,0.0076171875,0.0179097439973782,5
MRCP,14,0.3189453125,-0.0013671875,-0.039373887727735715,5
MRCP,15,0.3279296875,0.0076171875,0.08386356147707622,5
MRCP,16,0.327734375,0.007421875,0.015096189009663386,5
MRCP,17,0.336328125,0.016015625,0.12966806306669199,5
MRCP,18,0.3302734375,0.0099609375,0.10487059383280761,5
MRCP,19,0.3279296875,0.0076171875,0.042944116328867014,5
MRCP,20,0.3150390625,-0.0052734375,-0.10220981665029023,5
MRCP,21,0.320703125,0.000390625,-0.007148227663369766,5
MRCP,22,0.3146484375,-0.0056640625,-0.09246339537130245,5
MRCP,23,0.3216796875,0.0013671875,-0.009552517323670762,5
MRCP,24,0.3091796875,-0.0111328125,-0.127096779171261,5
MRCP,25,0.323828125,0.003515625,0.003152106980432696,5
MRCP,26,0.311328125,-0.008984375,-0.16691103810756092,5
MRCP,27,0.3208984375,0.0005859375,-0.013680628313937746,5
MRCP,28,0.321484375,0.001171875,-0.02831006055971389,5
MRCP,29,0.3216796875,0.0013671875,0.0008837081421535449,5
MRCP,30,0.32421875,0.00390625,0.013874151358996781,5
MRCP,31,0.3244140625,0.0041015625,0.00627840114904169,5
MRSA,0,0.46435546875,-0.00537109375,0.6538300185027457,5
MRSA,1,0.47060546875,0.00087890625,-0.37019773840637504,5
MRSA,2,0.45546875,-0.0142578125,-0.1216135963342269,5
MRSA,3,0.4685546875,-0.001171875,-0.007401092592622069,5
MRSA,4,0.45849609375,-0.01123046875,-0.09451779113150025,5
MRSA,5,0.46484375,-0.0048828125,0.2947825483839179,5
MRSA,6,0.46181640625,-0.00791015625,0.2852863890462313,5
MRSA,7,0.452734375,-0.0169921875,0.5869625347773514,5
MRSA,8,0.45537109375,-0.01435546875,0.23550411960180107,5
MRSA,9,0.45302734375,-0.01669921875,0.23415834538242447,5
MRSA,10,0.457421875,-0.0123046875,0.2668906241997844,5
MRSA,11,0.4625,-0.0072265625,0.20563704771415076,5
MRSA,12,0.4583984375,-0.011328125,0.25534210613058606,5
MRSA,13,0.46005859375,-0.00966796875,0.1867978355332276,5
MRSA,14,0.46142578125,-0.00830078125,0.23775549291603246,5
MRSA,15,0.45927734375,-0.01044921875,0.24169168241719158,5
MRSA,16,0.46064453125,-0.00908203125,0.18778288780946348,5
MRSA,17,0.46015625,-0.0095703125,0.2827286548177388,5
MRSA,18,0.46689453125,-0.00283203125,0.21898785051732844,5
MRSA,19,0.45947265625,-0.01025390625,0.29691932569604834,5
MRSA,20,0.459375,-0.0103515625,0.28518389704098224,5
MRSA,21,0.4615234375,-0.008203125,0.2401228291799399,5
MRSA,22,0.4603515625,-0.009375,0.25189076993194626,5
MRSA,23,0.46533203125,-0.00439453125,0.2506210415401068,5
