ABBR,layer,head,ac_answer_logprob_diff,ac_primary_lp,ac_alt_lp,ac_kl_div,ac_normalized,ac_ie,ca_answer_logprob_diff,ca_primary_lp,ca_alt_lp,ca_kl_div,ca_normalized,ca_ie,aa_ie,cc_ie,bidirectional_ie,ac_count,ca_count,bie_count
ALD,23,8,-1.037109375,-2.078125,-1.041015625,0.002306934720222929,-0.004032258064516129,-0.01171875,2.63671875,-1.20703125,-3.84375,0.0005524408085982586,-0.0049227300146497,0.015625,-0.00390625,-0.02734375,-0.02734375,2,2,2
ALD,23,9,-1.025390625,-2.06640625,-1.041015625,0.003067566116888673,0.0004536140713718057,0.0,2.63671875,-1.20703125,-3.84375,0.0005259406620489276,-0.0049227300146497,0.015625,-0.00390625,-0.03515625,-0.015625,2,2,2
ALD,23,10,-1.056640625,-2.1015625,-1.044921875,0.0015872066900706554,-0.008938231886555788,-0.03125,2.6171875,-1.2265625,-3.84375,0.0003352158980697105,0.0017977000928771822,-0.00390625,0.015625,-0.021484375,-0.02734375,2,2,2
ALD,23,11,-1.0390625,-2.08203125,-1.04296875,0.0008482328431677858,-0.0035702658968393033,-0.013671875,2.63671875,-1.20703125,-3.84375,0.0005199025678604856,-0.0049227300146497,0.015625,0.015625,-0.02734375,-0.029296875,2,2,2
ALD,23,12,-1.0390625,-2.08203125,-1.04296875,0.000952376511921625,-0.0035702658968393033,-0.013671875,2.63671875,-1.20703125,-3.84375,0.0005379245296131608,-0.0049227300146497,0.015625,0.03125,-0.029296875,-0.029296875,2,2,2
ALD,23,13,-1.033203125,-2.078125,-1.044921875,0.001199803158343516,-0.0017809439002671415,-0.0078125,2.64453125,-1.20703125,-3.8515625,0.0005328633112419705,-0.007610902057660453,0.0234375,0.00390625,-0.029296875,-0.03125,2,2,2
ALD,23,14,-1.0546875,-2.09765625,-1.04296875,0.0009669145307179562,-0.008946609982860808,-0.029296875,2.6171875,-1.2265625,-3.84375,0.00031861667983532863,0.0017977000928771822,-0.00390625,0.03125,-0.0078125,-0.025390625,2,2,2
ALD,23,15,-1.052734375,-2.08984375,-1.037109375,0.0021110988607972066,-0.008501374007794023,-0.02734375,2.64453125,-1.20703125,-3.8515625,0.000547018867074133,-0.006703673914916841,0.0234375,0.0234375,-0.0234375,-0.05078125,2,2,2
ALD,23,16,-1.056640625,-2.10546875,-1.048828125,0.0012393560647474822,-0.008938231886555788,-0.03125,2.64453125,-1.20703125,-3.8515625,0.0005034200952601985,-0.007610902057660453,0.0234375,0.015625,0.01171875,-0.0546875,2,2,2
ALD,23,17,-1.0546875,-2.09765625,-1.04296875,0.00105477930361786,-0.008946609982860808,-0.029296875,2.625,-1.2265625,-3.8515625,0.00033834402042005266,1.675619261004048e-05,0.00390625,0.00390625,-0.0390625,-0.033203125,2,2,2
ALD,23,18,-1.044921875,-2.08984375,-1.044921875,0.0012283188967362152,-0.006720430107526882,-0.01953125,2.6171875,-1.2265625,-3.84375,0.00033341987067272695,0.0017977000928771822,-0.00390625,-0.0234375,-0.00390625,-0.015625,2,2,2
ALD,23,19,-1.0546875,-2.09765625,-1.04296875,0.0009514254004555355,-0.008946609982860808,-0.029296875,2.63671875,-1.20703125,-3.84375,0.0004924623168944724,-0.0049227300146497,0.015625,0.03125,-0.01953125,-0.044921875,2,2,2
ALD,23,20,-1.060546875,-2.10546875,-1.044921875,0.0012221944516920013,-0.010282317908061165,-0.03515625,2.64453125,-1.20703125,-3.8515625,0.0005067740220387312,-0.007610902057660453,0.0234375,0.00390625,-0.02734375,-0.05859375,2,2,2
ALD,23,21,-1.052734375,-2.1015625,-1.048828125,0.0015160310212431949,-0.007594145865050412,-0.02734375,2.63671875,-1.20703125,-3.84375,0.0004923706772478307,-0.0049227300146497,0.015625,0.015625,-0.0234375,-0.04296875,2,2,2
ALD,23,22,-1.052734375,-2.08984375,-1.037109375,0.0020584482939692123,-0.008501374007794023,-0.02734375,2.625,-1.2265625,-3.8515625,0.00033788130941088813,1.675619261004048e-05,0.00390625,0.00390625,-0.033203125,-0.03125,2,2,2
ALD,23,23,-1.048828125,-2.08984375,-1.041015625,0.0012735227308632822,-0.007610902057660453,-0.0234375,2.625,-1.2265625,-3.8515625,0.00033607269540660234,1.675619261004048e-05,0.00390625,0.0234375,-0.021484375,-0.02734375,2,2,2
ALD,23,24,-1.048828125,-2.09375,-1.044921875,0.001456042713008753,-0.007157287986288647,-0.0234375,2.63671875,-1.20703125,-3.84375,0.0004984603202176745,-0.0049227300146497,0.015625,0.015625,-0.021484375,-0.0390625,2,2,2
ALD,23,25,-1.0546875,-2.09765625,-1.04296875,0.0010799173999417385,-0.008946609982860808,-0.029296875,2.64453125,-1.20703125,-3.8515625,0.0004919923270832546,-0.007610902057660453,0.0234375,0.0234375,-0.001953125,-0.052734375,2,2,2
ALD,23,26,-1.041015625,-2.0859375,-1.044921875,0.0012060130618272169,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0005336178581906327,-0.005829958157393311,0.015625,0.00390625,-0.029296875,-0.03125,2,2,2
ALD,23,27,-1.041015625,-2.08984375,-1.048828125,0.0008455677419761115,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0005330837818962307,-0.0049227300146497,0.015625,0.015625,-0.03515625,-0.03125,2,2,2
ALD,23,28,-1.041015625,-2.0859375,-1.044921875,0.0013289962670551105,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0005030749438378733,-0.005829958157393311,0.015625,0.0,-0.001953125,-0.03125,2,2,2
ALD,23,29,-1.037109375,-2.0859375,-1.048828125,0.0014981540217698023,-0.004032258064516129,-0.01171875,2.64453125,-1.20703125,-3.8515625,0.0005281917688351192,-0.007610902057660453,0.0234375,-0.01171875,-0.00390625,-0.03515625,2,2,2
ALD,23,30,-1.060546875,-2.10546875,-1.044921875,0.0012521843891712787,-0.010282317908061165,-0.03515625,2.63671875,-1.20703125,-3.84375,0.0005543457700716326,-0.0049227300146497,0.015625,0.03125,-0.029296875,-0.05078125,2,2,2
ALD,23,31,-1.060546875,-2.10546875,-1.044921875,0.001344773971903272,-0.010282317908061165,-0.03515625,2.625,-1.2265625,-3.8515625,0.00032261926013393155,1.675619261004048e-05,0.00390625,-0.00390625,0.0,-0.0390625,2,2,2
ALD,24,0,-1.037109375,-2.08203125,-1.044921875,0.0009684662455837314,-0.003125029921772518,-0.01171875,2.63671875,-1.20703125,-3.84375,0.0005435548982295917,-0.0049227300146497,0.015625,0.00390625,-0.03515625,-0.02734375,2,2,2
ALD,24,1,-1.0390625,-2.08203125,-1.04296875,0.0009756412366684466,-0.005384722182326525,-0.013671875,2.63671875,-1.20703125,-3.84375,0.0004673589573022719,-0.0049227300146497,0.015625,-0.00390625,-0.03125,-0.029296875,2,2,2
ALD,24,2,-1.025390625,-2.07421875,-1.048828125,0.0006944471923443021,0.0,0.0,2.625,-1.2265625,-3.8515625,0.00029698985568397344,-0.0008904719501335708,0.00390625,0.0234375,-0.02734375,-0.00390625,2,2,2
ALD,24,3,-1.041015625,-2.08984375,-1.048828125,0.0008437523471687899,-0.003561887800534283,-0.015625,2.64453125,-1.20703125,-3.8515625,0.0005534773643497791,-0.006703673914916841,0.0234375,0.015625,-0.029296875,-0.0390625,2,2,2
ALD,24,4,-1.060546875,-2.10546875,-1.044921875,0.001307751581253706,-0.010282317908061165,-0.03515625,2.62890625,-1.20703125,-3.8359375,0.0005515525706338621,-0.0031417861143825583,0.0078125,0.0234375,-0.0078125,-0.04296875,2,2,2
ALD,24,5,-1.041015625,-2.08984375,-1.048828125,0.0006911028633316019,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0005399415444949836,-0.0049227300146497,0.015625,0.0234375,-0.0078125,-0.03125,2,2,2
ALD,24,6,-1.060546875,-2.10546875,-1.044921875,0.001238748014828947,-0.010282317908061165,-0.03515625,2.625,-1.2265625,-3.8515625,0.0005075426572707858,-0.0022513141642489876,0.00390625,0.015625,-0.01953125,-0.0390625,2,2,2
ALD,24,7,-1.044921875,-2.08984375,-1.044921875,0.0005278293561503079,-0.0049059738220396595,-0.01953125,2.625,-1.2265625,-3.8515625,0.00031667029477055054,1.675619261004048e-05,0.00390625,0.0234375,-0.01953125,-0.0234375,2,2,2
ALD,24,8,-1.029296875,-2.0703125,-1.041015625,0.002626470839176184,-0.0008904719501335708,-0.00390625,2.63671875,-1.20703125,-3.84375,0.0004797406591282774,-0.0049227300146497,0.015625,0.015625,-0.01953125,-0.01953125,2,2,2
ALD,24,9,-1.060546875,-2.10546875,-1.044921875,0.0012373777584281927,-0.010282317908061165,-0.03515625,2.609375,-1.2265625,-3.8359375,0.00033613103639309105,0.0035786439931443236,-0.01171875,0.015625,0.0,-0.0234375,2,2,2
ALD,24,10,-1.041015625,-2.0859375,-1.044921875,0.0011965964345848502,-0.003561887800534283,-0.015625,2.62890625,-1.20703125,-3.8359375,0.0004989598189505286,-0.0031417861143825583,0.0078125,0.00390625,-0.0078125,-0.0234375,2,2,2
ALD,24,11,-1.025390625,-2.06640625,-1.041015625,0.0017231034384565759,0.0,0.0,2.625,-1.2265625,-3.8515625,0.00031950500608870645,1.675619261004048e-05,0.00390625,-0.00390625,-0.0078125,-0.00390625,2,2,2
ALD,24,12,-1.048828125,-2.08984375,-1.041015625,0.002753222678058719,-0.007610902057660453,-0.0234375,2.64453125,-1.20703125,-3.8515625,0.00047836499192869365,-0.007610902057660453,0.0234375,0.03125,-0.0234375,-0.046875,2,2,2
ALD,24,13,-1.041015625,-2.0859375,-1.044921875,0.002969767375657133,-0.005376344086021506,-0.015625,2.63671875,-1.20703125,-3.84375,0.0005438128762805411,-0.0049227300146497,0.015625,0.0234375,-0.015625,-0.03125,2,2,2
ALD,24,14,-1.033203125,-2.078125,-1.044921875,0.0012182660583102997,-0.0017809439002671415,-0.0078125,2.6328125,-1.2265625,-3.859375,0.00040705493023299763,-0.0049394862072597405,0.01171875,-0.015625,-0.015625,-0.01953125,2,2,2
ALD,24,15,-1.060546875,-2.10546875,-1.044921875,0.00121656884821379,-0.010282317908061165,-0.03515625,2.63671875,-1.20703125,-3.84375,0.0004664960263748984,-0.0049227300146497,0.015625,0.03125,-0.02734375,-0.05078125,2,2,2
ALD,24,16,-1.048828125,-2.08984375,-1.041015625,0.0026962686466661862,-0.007610902057660453,-0.0234375,2.65234375,-1.20703125,-3.859375,0.0005171001688407708,-0.009391845957927594,0.03125,0.00390625,-0.02734375,-0.0546875,2,2,2
ALD,24,17,-1.029296875,-2.078125,-1.048828125,0.0008672870825188417,-0.0008904719501335708,-0.00390625,2.63671875,-1.20703125,-3.84375,0.0005468104174109036,-0.0049227300146497,0.015625,0.015625,-0.03515625,-0.01953125,2,2,2
ALD,24,18,-1.033203125,-2.078125,-1.044921875,0.001503663840499411,-0.0008737157575235302,-0.0078125,2.63671875,-1.20703125,-3.84375,0.0005331362589141261,-0.0049227300146497,0.015625,0.03125,-0.0078125,-0.0234375,2,2,2
ALD,24,19,-1.041015625,-2.0859375,-1.044921875,0.00115624316063145,-0.003561887800534283,-0.015625,2.6328125,-1.2265625,-3.859375,0.0004364943544468689,-0.0049394862072597405,0.01171875,0.03125,-0.021484375,-0.02734375,2,2,2
ALD,24,20,-1.044921875,-2.08203125,-1.037109375,0.0021081601608718705,-0.006720430107526882,-0.01953125,2.63671875,-1.20703125,-3.84375,0.0005260522915845389,-0.0049227300146497,0.015625,0.0234375,-0.001953125,-0.03515625,2,2,2
ALD,24,21,-1.044921875,-2.08984375,-1.044921875,0.0012117701332664851,-0.006720430107526882,-0.01953125,2.63671875,-1.20703125,-3.84375,0.000539175765770237,-0.0040155018719060884,0.015625,-0.00390625,-0.01953125,-0.03515625,2,2,2
ALD,24,22,-1.060546875,-2.10546875,-1.044921875,0.0012262154509099705,-0.010282317908061165,-0.03515625,2.58984375,-1.24609375,-3.8359375,0.00026753062232661215,0.008031003743812177,-0.03125,0.01171875,0.0,-0.00390625,2,2,2
ALD,24,23,-1.025390625,-2.0703125,-1.044921875,0.001479702453213994,0.0009072281427436114,0.0,2.6328125,-1.2265625,-3.859375,0.00046467226256391875,-0.0049394862072597405,0.01171875,0.00390625,-0.009765625,-0.01171875,2,2,2
ALD,24,24,-1.041015625,-2.0859375,-1.044921875,0.0012172692787022076,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0005500090134234022,-0.0049227300146497,0.015625,0.015625,-0.021484375,-0.03125,2,2,2
ALD,24,25,-1.060546875,-2.10546875,-1.044921875,0.0012418064402049773,-0.010282317908061165,-0.03515625,2.64453125,-1.20703125,-3.8515625,0.0005101454048138011,-0.006703673914916841,0.0234375,0.0234375,0.00390625,-0.05859375,2,2,2
ALD,24,26,-1.029296875,-2.0703125,-1.041015625,0.0028105986094256563,-0.0008904719501335708,-0.00390625,2.63671875,-1.20703125,-3.84375,0.0005034251148826562,-0.0049227300146497,0.015625,0.0234375,-0.015625,-0.01953125,2,2,2
ALD,24,27,-1.025390625,-2.0703125,-1.044921875,0.0013263271578163862,0.0,0.0,2.64453125,-1.20703125,-3.8515625,0.0005402490549534289,-0.006703673914916841,0.0234375,0.015625,-0.01953125,-0.0234375,2,2,2
ALD,24,28,-1.01953125,-2.06640625,-1.046875,0.000599539346584859,0.0013357079252003562,0.005859375,2.625,-1.2265625,-3.8515625,0.00041926110814324814,-0.0022513141642489876,0.00390625,0.0234375,-0.01171875,0.001953125,2,2,2
ALD,24,29,-1.04296875,-2.0859375,-1.04296875,0.0012329944658041037,-0.005821580061088291,-0.017578125,2.65234375,-1.20703125,-3.859375,0.0005428373323152648,-0.009391845957927594,0.03125,0.015625,-0.0078125,-0.048828125,2,2,2
ALD,24,30,-1.060546875,-2.10546875,-1.044921875,0.0013626927023379495,-0.010282317908061165,-0.03515625,2.66015625,-1.18359375,-3.84375,0.0008859964754438406,-0.011172789858194736,0.0390625,0.00390625,-0.03515625,-0.07421875,2,2,2
ALD,24,31,-1.025390625,-2.0703125,-1.044921875,0.001195476713407219,0.0,0.0,2.63671875,-1.20703125,-3.84375,0.0005308120038916888,-0.0049227300146497,0.015625,0.0234375,-0.02734375,-0.015625,2,2,2
ALD,25,0,-1.041015625,-2.08984375,-1.048828125,0.000825220688760542,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0004975866335477815,-0.005829958157393311,0.015625,0.01171875,-0.015625,-0.03125,2,2,2
ALD,25,1,-1.033203125,-2.078125,-1.044921875,0.0012063740601053466,-0.0017809439002671415,-0.0078125,2.65234375,-1.20703125,-3.859375,0.0005248736294030375,-0.009391845957927594,0.03125,0.015625,-0.015625,-0.0390625,2,2,2
ALD,25,2,-1.03515625,-2.078125,-1.04296875,0.001085738452561727,-0.002226179875333927,-0.009765625,2.64453125,-1.20703125,-3.8515625,0.0005054971275151967,-0.007610902057660453,0.0234375,0.0078125,-0.00390625,-0.033203125,2,2,2
ALD,25,3,-1.060546875,-2.10546875,-1.044921875,0.0012348735295450068,-0.010282317908061165,-0.03515625,2.6484375,-1.1875,-3.8359375,0.0013485847440141388,-0.008954988079165829,0.02734375,0.0234375,-0.009765625,-0.0625,2,2,2
ALD,25,4,-1.041015625,-2.0859375,-1.044921875,0.001200665895845142,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0004899721235954192,-0.005829958157393311,0.015625,-0.00390625,-0.009765625,-0.03125,2,2,2
ALD,25,5,-1.052734375,-2.08984375,-1.037109375,0.002111396489169234,-0.008501374007794023,-0.02734375,2.63671875,-1.20703125,-3.84375,0.0005115199234037643,-0.0049227300146497,0.015625,0.03125,-0.015625,-0.04296875,2,2,2
ALD,25,6,-1.056640625,-2.1015625,-1.044921875,0.0015115921732936461,-0.008938231886555788,-0.03125,2.64453125,-1.20703125,-3.8515625,0.000539443213159617,-0.007610902057660453,0.0234375,0.00390625,-0.009765625,-0.0546875,2,2,2
ALD,25,7,-1.03125,-2.07421875,-1.04296875,0.0012001256383867539,-0.0008820938538285504,-0.005859375,2.65234375,-1.20703125,-3.859375,0.000489798130773915,-0.009391845957927594,0.03125,0.00390625,-0.015625,-0.037109375,2,2,2
ALD,25,8,-1.041015625,-2.0859375,-1.044921875,0.0013319957041980288,-0.003561887800534283,-0.015625,2.64453125,-1.20703125,-3.8515625,0.0005474037574712861,-0.007610902057660453,0.0234375,0.0234375,0.0,-0.0390625,2,2,2
ALD,25,9,-1.037109375,-2.07421875,-1.037109375,0.001660659314666197,-0.003125029921772518,-0.01171875,2.63671875,-1.20703125,-3.84375,0.000553096385797732,-0.0049227300146497,0.015625,0.015625,-0.00390625,-0.02734375,2,2,2
ALD,25,10,-1.033203125,-2.0703125,-1.037109375,0.002081613165266242,-0.0017809439002671415,-0.0078125,2.63671875,-1.20703125,-3.84375,0.00048151189409885155,-0.0049227300146497,0.015625,0.0234375,-0.015625,-0.0234375,2,2,2
ALD,25,11,-1.029296875,-2.0703125,-1.041015625,0.0027151171163081527,-0.0008904719501335708,-0.00390625,2.62890625,-1.20703125,-3.8359375,0.00048666059677398557,-0.002234557971638947,0.0078125,0.00390625,-0.009765625,-0.01171875,2,2,2
ALD,25,12,-1.048828125,-2.08984375,-1.041015625,0.0027170755093196683,-0.007610902057660453,-0.0234375,2.63671875,-1.20703125,-3.84375,0.000488797719267712,-0.0049227300146497,0.015625,-0.00390625,-0.01953125,-0.0390625,2,2,2
ALD,25,13,-1.03515625,-2.078125,-1.04296875,0.0009615431219241425,-0.002226179875333927,-0.009765625,2.6171875,-1.2265625,-3.84375,0.0004930607371633192,-0.00047037026398184583,-0.00390625,-0.00390625,-0.03515625,-0.005859375,2,2,2
ALD,25,14,-1.029296875,-2.0703125,-1.041015625,0.0026748600253493028,-0.0008904719501335708,-0.00390625,2.65234375,-1.20703125,-3.859375,0.0005407502914390643,-0.009391845957927594,0.03125,0.03125,-0.015625,-0.03515625,2,2,2
ALD,25,15,-1.041015625,-2.0859375,-1.044921875,0.0013297176332343994,-0.003561887800534283,-0.015625,2.625,-1.2265625,-3.8515625,0.0003204398415208757,-0.0008904719501335708,0.00390625,0.015625,-0.015625,-0.01953125,2,2,2
ALD,25,16,-1.041015625,-2.0859375,-1.044921875,0.0015039513667037432,-0.005376344086021506,-0.015625,2.625,-1.2265625,-3.8515625,0.00032372987538870833,-0.0008904719501335708,0.00390625,0.0234375,-0.0078125,-0.01953125,2,2,2
ALD,25,17,-1.033203125,-2.08203125,-1.048828125,0.000871329309555854,-0.0017809439002671415,-0.0078125,2.64453125,-1.20703125,-3.8515625,0.0005221848806852466,-0.007610902057660453,0.0234375,0.00390625,-0.015625,-0.03125,2,2,2
ALD,25,18,-1.056640625,-2.1015625,-1.044921875,0.00150272143402217,-0.008938231886555788,-0.03125,2.64453125,-1.20703125,-3.8515625,0.0005331984317104349,-0.006703673914916841,0.0234375,0.015625,-0.00390625,-0.0546875,2,2,2
ALD,25,19,-1.046875,-2.08984375,-1.04296875,0.0010044946603699812,-0.007165666082593667,-0.021484375,2.64453125,-1.20703125,-3.8515625,0.0004934321970460827,-0.007610902057660453,0.0234375,0.00390625,-0.015625,-0.044921875,2,2,2
ALD,25,20,-1.0390625,-2.08203125,-1.04296875,0.0020281578255075807,-0.005384722182326525,-0.013671875,2.6328125,-1.2265625,-3.859375,0.0005118901894799459,-0.004032258064516129,0.01171875,0.00390625,-0.01953125,-0.025390625,2,2,2
ALD,25,21,-1.03515625,-2.078125,-1.04296875,0.000953482139454972,-0.002226179875333927,-0.009765625,2.64453125,-1.20703125,-3.8515625,0.0005388755262052089,-0.006703673914916841,0.0234375,0.0078125,-0.0078125,-0.033203125,2,2,2
ALD,25,22,-1.025390625,-2.06640625,-1.041015625,0.0023337551937238988,-0.0004536140713718057,0.0,2.64453125,-1.20703125,-3.8515625,0.0004866428442677497,-0.007610902057660453,0.0234375,0.0234375,-0.03515625,-0.0234375,2,2,2
ALD,25,23,-1.041015625,-2.0859375,-1.044921875,0.0011962474618980798,-0.003561887800534283,-0.015625,2.625,-1.2265625,-3.8515625,0.00033108646829444946,1.675619261004048e-05,0.00390625,0.0234375,-0.02734375,-0.01953125,2,2,2
ALD,25,24,-1.029296875,-2.0703125,-1.041015625,0.002685173928150193,-0.0008904719501335708,-0.00390625,2.65234375,-1.20703125,-3.859375,0.00048186721899420664,-0.009391845957927594,0.03125,-0.0234375,-0.03515625,-0.03515625,2,2,2
ALD,25,25,-1.041015625,-2.0859375,-1.044921875,0.0011877240894009665,-0.003561887800534283,-0.015625,2.65234375,-1.20703125,-3.859375,0.0005543602019462512,-0.009391845957927594,0.03125,0.01171875,-0.0390625,-0.046875,2,2,2
ALD,25,26,-1.025390625,-2.0703125,-1.044921875,0.001181864772935361,0.0,0.0,2.625,-1.2265625,-3.8515625,0.0003803644186156991,1.675619261004048e-05,0.00390625,0.00390625,-0.015625,-0.00390625,2,2,2
ALD,25,27,-1.03515625,-2.078125,-1.04296875,0.0009440296035441163,-0.002226179875333927,-0.009765625,2.625,-1.2265625,-3.8515625,0.0003057401920951538,1.675619261004048e-05,0.00390625,0.00390625,0.0,-0.013671875,2,2,2
ALD,25,28,-1.037109375,-2.08203125,-1.044921875,0.0015267178192344016,-0.0022178017790289066,-0.01171875,2.64453125,-1.20703125,-3.8515625,0.0005028469422786685,-0.007610902057660453,0.0234375,0.0234375,-0.015625,-0.03515625,2,2,2
ALD,25,29,-1.025390625,-2.07421875,-1.048828125,0.0008561781762021011,0.0,0.0,2.6171875,-1.2265625,-3.84375,0.00040952865334314536,-0.001377598406725457,-0.00390625,0.015625,-0.015625,0.00390625,2,2,2
ALD,25,30,-1.033203125,-2.0703125,-1.037109375,0.0020717724510092017,-0.0017809439002671415,-0.0078125,2.625,-1.2265625,-3.8515625,0.0004713170880815321,-0.0031585423069925987,0.00390625,0.03125,-0.03515625,-0.01171875,2,2,2
ALD,25,31,-1.025390625,-2.0703125,-1.044921875,0.001200677155899223,0.0,0.0,2.64453125,-1.20703125,-3.8515625,0.0004788430170467022,-0.007610902057660453,0.0234375,0.01171875,-0.015625,-0.0234375,2,2,2
ALD,26,0,-1.052734375,-2.09765625,-1.044921875,0.0012143416753932017,-0.008501374007794023,-0.02734375,2.65234375,-1.20703125,-3.859375,0.0004922118396953721,-0.010299074100671206,0.03125,0.03125,-0.01953125,-0.05859375,2,2,2
ALD,26,1,-1.041015625,-2.08984375,-1.048828125,0.0008246930474111175,-0.003561887800534283,-0.015625,2.63671875,-1.20703125,-3.84375,0.0005019500852530797,-0.005829958157393311,0.015625,0.01171875,-0.0234375,-0.03125,2,2,2
ALD,26,2,-1.048828125,-2.08984375,-1.041015625,0.0026883477457600342,-0.007610902057660453,-0.0234375,2.65234375,-1.20703125,-3.859375,0.0004770176909827408,-0.009391845957927594,0.03125,-0.01171875,-0.03125,-0.0546875,2,2,2
ALD,26,3,-1.025390625,-2.0703125,-1.044921875,0.0011955902890085513,0.0,0.0,2.625,-1.2265625,-3.8515625,0.00031263808200593005,-0.0008904719501335708,0.00390625,0.03125,-0.03515625,-0.00390625,2,2,2
ALD,26,4,-1.060546875,-2.10546875,-1.044921875,0.0012223686098753435,-0.010282317908061165,-0.03515625,2.625,-1.2265625,-3.8515625,0.00034098452449697364,-0.0008904719501335708,0.00390625,0.03125,-0.01953125,-0.0390625,2,2,2
ALD,26,5,-1.056640625,-2.1015625,-1.044921875,0.0014943218260115155,-0.008938231886555788,-0.03125,2.64453125,-1.20703125,-3.8515625,0.0004919532542450474,-0.007610902057660453,0.0234375,-0.0078125,-0.02734375,-0.0546875,2,2,2
ALD,26,6,-1.060546875,-2.10546875,-1.044921875,0.0012362159020605004,-0.010282317908061165,-0.03515625,2.64453125,-1.20703125,-3.8515625,0.000504346920750233,-0.007610902057660453,0.0234375,0.0234375,-0.0234375,-0.05859375,2,2,2
ALD,26,7,-1.033203125,-2.0703125,-1.037109375,0.002065921094672517,-0.0017809439002671415,-0.0078125,2.63671875,-1.20703125,-3.84375,0.0004898710225091217,-0.005829958157393311,0.015625,0.00390625,-0.03515625,-0.0234375,2,2,2
ALD,26,8,-1.060546875,-2.10546875,-1.044921875,0.001223680503757522,-0.010282317908061165,-0.03515625,2.63671875,-1.20703125,-3.84375,0.0005029590502526489,-0.0049227300146497,0.015625,0.00390625,-0.03515625,-0.05078125,2,2,2
ALD,26,9,-1.048828125,-2.0859375,-1.037109375,0.00241715215383186,-0.007157287986288647,-0.0234375,2.60546875,-1.24609375,-3.8515625,0.0003025132407565904,0.004469115943277894,-0.015625,0.015625,-0.02734375,-0.0078125,2,2,2
ALD,26,10,-1.025390625,-2.0703125,-1.044921875,0.0011965500406769954,0.0,0.0,2.65234375,-1.20703125,-3.859375,0.0005325290500886496,-0.009391845957927594,0.03125,0.0234375,-0.02734375,-0.03125,2,2,2
ALD,26,11,-1.060546875,-2.10546875,-1.044921875,0.0012223859879058985,-0.010282317908061165,-0.03515625,2.609375,-1.2265625,-3.8359375,0.00035423185692915425,0.0035786439931443236,-0.01171875,0.01953125,-0.015625,-0.0234375,2,2,2
ALD,26,12,-1.060546875,-2.10546875,-1.044921875,0.001240009233456032,-0.010282317908061165,-0.03515625,2.6171875,-1.2265625,-3.84375,0.000802555900234795,0.0004368578787617651,-0.00390625,0.01171875,-0.015625,-0.03125,2,2,2
ALD,26,13,-1.052734375,-2.08984375,-1.037109375,0.0021286275139770485,-0.008501374007794023,-0.02734375,2.64453125,-1.20703125,-3.8515625,0.000500422224357338,-0.007610902057660453,0.0234375,0.00390625,-0.02734375,-0.05078125,2,2,2
ALD,26,14,-1.052734375,-2.1015625,-1.048828125,0.0015784741381285844,-0.007594145865050412,-0.02734375,2.63671875,-1.20703125,-3.84375,0.0005618677493769578,-0.0049227300146497,0.015625,0.03125,-0.00390625,-0.04296875,2,2,2
ALD,26,15,-1.052734375,-2.09765625,-1.044921875,0.0012371520852582892,-0.008501374007794023,-0.02734375,2.6328125,-1.2265625,-3.859375,0.00037870226461325586,-0.0026714158504007124,0.01171875,0.00390625,-0.03515625,-0.0390625,2,2,2
ALD,26,16,-1.037109375,-2.08203125,-1.044921875,0.0015863386288439388,-0.0022178017790289066,-0.01171875,2.625,-1.2265625,-3.8515625,0.0003039600738486741,-0.0008904719501335708,0.00390625,-0.00390625,-0.0078125,-0.015625,2,2,2
ALD,26,17,-1.060546875,-2.10546875,-1.044921875,0.00125521482179491,-0.010282317908061165,-0.03515625,2.6328125,-1.2265625,-3.859375,0.00034333158421879,-0.0026714158504007124,0.01171875,0.0234375,-0.03125,-0.046875,2,2,2
ALD,26,18,-1.060546875,-2.10546875,-1.044921875,0.0012587820630032768,-0.010282317908061165,-0.03515625,2.6328125,-1.2265625,-3.859375,0.00033950370458733396,-0.0026714158504007124,0.01171875,0.03125,-0.015625,-0.046875,2,2,2
ALD,26,19,-1.060546875,-2.10546875,-1.044921875,0.0012322767913423476,-0.010282317908061165,-0.03515625,2.625,-1.2265625,-3.8515625,0.00046686361457930724,-0.0022513141642489876,0.00390625,0.03125,-0.03515625,-0.0390625,2,2,2
ALD,26,20,-1.060546875,-2.10546875,-1.044921875,0.0012398101963651035,-0.010282317908061165,-0.03515625,2.6328125,-1.2265625,-3.859375,0.00035563576031722376,-0.0026714158504007124,0.01171875,0.03125,-0.02734375,-0.046875,2,2,2
ALD,26,21,-1.060546875,-2.10546875,-1.044921875,0.0012151210668576971,-0.010282317908061165,-0.03515625,2.64453125,-1.20703125,-3.8515625,0.0004949690399791167,-0.007610902057660453,0.0234375,0.015625,-0.03515625,-0.05859375,2,2,2
