source_layer,source_head,observation_layer,T_AC,T_CA,T_residual,delta_norm_AC,delta_norm_CA,direction_norm_AC,direction_norm_CA,dot_product_AC,dot_product_CA,pair_count
4,26,5,0.000292824335019759,0.0016854756226166502,0.0009891499788182046,0.04563300309237093,0.04492149620782584,1.782520542293787,1.782520542293787,0.0008859339155605994,0.0050462031900679,80
4,26,6,0.0005477676370674089,0.0016930350567690767,0.0011204013469182429,0.05543069369159639,0.05352714485488832,2.146780903637409,2.146780903637409,0.0025734247770742512,0.006445425542187877,80
4,26,7,1.9106717672912055e-05,0.0012598143363277358,0.0006394605270003239,0.06514007803052664,0.0618932728189975,2.5890496253967283,2.5890496253967283,0.0002757124573690817,0.004921941012435127,80
4,26,8,0.00011640749701200548,0.0009535569455920267,0.0005349822213020161,0.07679163594730198,0.07184527199715376,3.1820294074714184,3.1820294074714184,0.0009710304788313806,0.0060657046458800325,80
4,26,9,0.00021499618382492258,0.0003769561174735259,0.0002959761506492242,0.08787055951543152,0.07978720967657864,3.65731797888875,3.65731797888875,-0.0019005183632543777,0.0018634726104210131,80
4,26,10,0.0006783849043927148,0.0004904930893303572,0.000584438996861536,0.09737284160219133,0.08661151654087007,4.079321677982807,4.079321677982807,0.008322154710185714,0.005042914478690363,80
4,26,11,0.00018766865061934369,0.0004214792612515339,0.0003045739559354388,0.10316214468330145,0.09178017266094685,4.305608528852463,4.305608528852463,-0.0005679536203388125,0.005228861088107805,80
4,26,12,0.00017013967394490236,0.0005276436439771715,0.00034889165896103693,0.11005334658548235,0.09768040338531137,4.483968356251717,4.483968356251717,-0.0026293217757483943,0.010140954723465257,80
4,26,13,0.00015565906726351387,0.0004671449930469862,0.00031140203015525005,0.11730099031701684,0.10287637459114193,4.7597724661231045,4.7597724661231045,-1.7129306797869503e-05,0.010090026794932783,80
4,26,14,2.696626097531407e-05,0.000520537074044114,0.00027375166750971404,0.12494407203048467,0.10781625509262086,4.964249950647354,4.964249950647354,-0.0028062201337888835,0.012153202458284796,80
4,26,15,-9.334197155794755e-05,0.0005402665761266689,0.0002234623022843607,0.1348393727093935,0.11478360733017326,5.346986001729965,5.346986001729965,-0.004063784913159907,0.013983256893698125,80
4,26,16,-0.00022787712186982388,0.00046357523273456993,0.00011784905543237302,0.142145486921072,0.12079597152769565,5.762237766385079,5.762237766385079,-0.010055780448601582,0.016729601012775673,80
4,26,17,-0.00021131622603434152,0.0005383901425830117,0.0001635369582743351,0.15454419916495682,0.13041396215558052,6.37663821876049,6.37663821876049,-0.013363150524673984,0.02303605667548254,80
4,26,18,-0.0003650503924518489,0.0007126728429284413,0.00017381122523829617,0.1708027225919068,0.14379943935200573,7.225511041283608,7.225511041283608,-0.02125506489537656,0.04138745879754424,80
4,26,19,0.007303980773349395,0.005462758602425311,0.006383369687887353,0.1865944114513695,0.1572358007542789,7.939275509130676,7.939275509130676,-0.028027012362144887,0.04347133370465599,80
4,26,20,0.0047299653594564004,0.008101286268401963,0.006415625813929182,0.20494771664962172,0.1715312303043902,8.610195482568816,8.610195482568816,-0.027181920575094408,0.04211104190326296,80
4,26,21,0.014482042485224157,0.010861389503179452,0.012671715994201804,0.22637332547456027,0.1902924295514822,9.534200444957241,9.534200444957241,-0.02253121516259853,0.053335862886160615,80
4,26,22,0.012642569876334164,0.012657786403087812,0.012650178139710987,0.2585630750283599,0.21850820612162353,11.093630804494023,11.093630804494023,-0.013892114831833169,0.07064385487174149,80
4,26,23,0.013147472025593743,0.012067255541205668,0.012607363783399706,0.2879239320755005,0.24379920307546854,12.44302473505959,12.44302473505959,-0.0011462761904112995,0.08386642867990304,80
4,26,24,0.011548136472492842,0.013646566467332377,0.012597351469912609,0.3205428164452314,0.2717671440914273,13.962719902954996,13.962719902954996,0.007269164835452102,0.09437890925910324,80
4,26,25,0.012685526570180627,0.012625701620072505,0.012655614095126565,0.3506917474791408,0.2988738814368844,15.113948479294777,15.113948479294777,0.027794850524514914,0.11595945245353505,80
4,26,26,0.01322196075479951,0.012204356195616129,0.01271315847520782,0.3868881018832326,0.331550339050591,16.281091938354074,16.281091938354074,0.018916222034022212,0.12968651279807092,80
4,26,27,0.01243604366238742,0.013193148807613398,0.012814596235000409,0.42892825715243815,0.36748482696712015,17.51771710291505,17.51771710291505,0.02759027131833136,0.18398508413229137,80
4,26,28,0.013148847094339545,0.012470125865161209,0.012809486479750377,0.4754373826086521,0.4093897305428982,18.929197051003577,18.929197051003577,0.0002310089534148574,0.21640952141024172,80
4,26,29,0.012473730168380825,0.013163949333556958,0.012818839750968892,0.5286581724882126,0.459561463072896,20.682451469451188,20.682451469451188,-0.0483835925348103,0.28836507806554434,80
4,26,30,0.012141173253075977,0.01357314664230671,0.012857159947691344,0.5956233892589807,0.5214106865227223,23.067972473055125,23.067972473055125,-0.09131824881769716,0.36030704341828823,80
4,26,31,0.01193558507866328,0.013764914303419574,0.012850249691041427,0.6932142902165651,0.6077073432505131,26.091784757748247,26.091784757748247,-0.005408297199755907,0.4382858745753765,80
4,26,32,0.012133434987117653,0.013486892629543945,0.0128101638083308,0.9987752676010132,0.8472404778003693,37.131452564150095,37.131452564150095,1.1791394047439099,1.5557076796889304,80
4,27,4,0.0007478890531274374,0.0017963874414817838,0.0012721382473046107,0.03844362897798419,0.03882896841969341,1.2745264522731303,1.2745264522731303,0.0011274615510046715,0.003664803523588489,80
4,27,5,-5.9599701489787546e-05,0.0015313158126900816,0.000735858055600147,0.04818735546432436,0.047503251722082494,1.782520542293787,1.782520542293787,-0.00015155921537370886,0.004607699477492133,80
4,27,6,0.00017966219766094583,0.001545130052454624,0.000862396125057785,0.05818353686481714,0.05645778034813702,2.146780903637409,2.146780903637409,0.0005886403414478991,0.004467413452948677,80
4,27,7,-0.00025344451144064805,0.0009931392714634057,0.0003698473800113788,0.06867040754295886,0.06579971546307206,2.5890496253967283,2.5890496253967283,-0.003753759219398489,0.0014890125239617191,80
4,27,8,-7.619735008574935e-05,0.0008994465178602696,0.00041162458388726013,0.08039219318889082,0.0762297676410526,3.1820294074714184,3.1820294074714184,-0.004682818715809845,0.004923534406407271,80
4,27,9,1.0556796041782945e-05,0.00026719893398876595,0.00013887786501527445,0.09088038834743202,0.08419916117563844,3.65731797888875,3.65731797888875,-0.0069366323623398785,0.000402146733540576,80
4,27,10,0.0003551976525841383,0.0003576564022566231,0.0003564270274203807,0.10033913967199623,0.09091673069633543,4.079321677982807,4.079321677982807,-0.0019108529515506234,0.003613816975848749,80
4,27,11,9.289369327234454e-05,0.00023386922312056412,0.00016338145819645434,0.10651246877387166,0.09574196925386787,4.305608528852463,4.305608528852463,-0.0026885034152655863,0.0012199099699500948,80
4,27,12,0.00012143612857471454,0.0003344430967445078,0.00022793961265961117,0.11404717415571212,0.10171559071168304,4.483968356251717,4.483968356251717,-0.002571869792882353,0.005914954812033102,80
4,27,13,1.2557443096739006e-05,0.00028028108931721363,0.0001464192662069763,0.1216895965859294,0.10618864968419076,4.7597724661231045,4.7597724661231045,-0.002814759410102852,0.007340787048451603,80
4,27,14,2.2254354666984e-05,0.00030177863627756096,0.0001620164954722725,0.1286426610313356,0.11084573920816183,4.964249950647354,4.964249950647354,-0.0028209323296323418,0.00615908190375194,80
4,27,15,2.3112340886655148e-05,0.00033879577941888785,0.0001809540601527715,0.1381488719023764,0.1174225470982492,5.346986001729965,5.346986001729965,-0.0025958703015930952,0.008383598789805546,80
4,27,16,-0.00022174720725161025,0.00031716155353933573,4.770717314386274e-05,0.14558582259342073,0.12342451475560665,5.762237766385079,5.762237766385079,-0.014726647816132754,0.010413605961366557,80
4,27,17,-0.00010327024974685629,0.00044165878821331714,0.00016919426923323044,0.1580919879488647,0.13288374952971935,6.37663821876049,6.37663821876049,-0.014388365269405767,0.0189725945238024,80
4,27,18,-0.00030202013222151435,0.000582667657181446,0.00014032376247996583,0.17365684369578957,0.1455163061618805,7.225511041283608,7.225511041283608,-0.021402806346304714,0.03560789487091824,80
4,27,19,0.00690658184394124,0.005771968797625959,0.0063392753207835995,0.18867617743089796,0.15912503516301513,7.939275509130676,7.939275509130676,-0.03657245987415081,0.04537916652479908,80
4,27,20,0.006469990587379471,0.006314118408135982,0.006392054497757727,0.20574378231540322,0.17360865520313382,8.610195482568816,8.610195482568816,-0.0377295057522133,0.04798026810458396,80
4,27,21,0.015434724474289396,0.009829973830017024,0.012632349152153211,0.22651753332465888,0.19170582834631206,9.534200444957241,9.534200444957241,-0.04172024661238538,0.0555604274792131,80
4,27,22,0.01259257011970476,0.012735617083126271,0.012664093601415516,0.2596386294811964,0.2193168044090271,11.093630804494023,11.093630804494023,-0.048398088105022906,0.07761750898498576,80
4,27,23,0.013151438538397998,0.01200744404619627,0.012579441292297135,0.2878626698628068,0.24438754487782716,12.44302473505959,12.44302473505959,-0.045635675598168744,0.07497663180110976,80
4,27,24,0.01272902358778083,0.012331158902770766,0.012530091245275798,0.3210519473999739,0.27217948269098996,13.962719902954996,13.962719902954996,-0.05332611596677452,0.06811542379437015,80
